club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
US Sassuolo,Hamed Junior Traorè,21.0,Cote d'Ivoire,Attacking Midfield,AM,22000000.0,FC Empoli,Italy,16000000.0,in,summer,Serie A,2021,False,,hamed junior traore
US Sassuolo,Ruan Tressoldi,22.0,Brazil,Centre-Back,CB,4500000.0,Grêmio,Brazil,5000000.0,in,summer,Serie A,2021,False,,ruan tressoldi
US Sassuolo,Jeremy Toljan,26.0,Germany,Right-Back,RB,4500000.0,Bor. Dortmund,Germany,3500000.0,in,summer,Serie A,2021,False,,jeremy toljan
US Sassuolo,Maxime López,23.0,France,Defensive Midfield,DM,12000000.0,Marseille,France,2500000.0,in,summer,Serie A,2021,False,,maxime lopez
US Sassuolo,Luca Moro,21.0,Italy,Centre-Forward,CF,2800000.0,Padova,Italy,3970000.0,in,winter,Serie A,2021,False,,luca moro
Udinese Calcio,Lazar Samardžić,19.0,Serbia,Central Midfield,CM,20000000.0,RB Leipzig,Germany,3000000.0,in,summer,Serie A,2021,False,,lazar samardzic
Udinese Calcio,Marco Silvestri,30.0,Italy,Goalkeeper,GK,5000000.0,Hellas Verona,Italy,2200000.0,in,summer,Serie A,2021,False,,marco silvestri
Udinese Calcio,Brandon Soppy,19.0,France,Right Midfield,RM,7000000.0,Stade Rennais,France,2000000.0,in,summer,Serie A,2021,False,,brandon soppy
Udinese Calcio,Isaac Success,25.0,Nigeria,Centre-Forward,CF,4000000.0,Watford,England,1800000.0,in,summer,Serie A,2021,False,,isaac success
Venezia FC,Gianluca Busio,19.0,United States,Central Midfield,CM,3700000.0,Kansas City,United States,6000000.0,in,summer,Serie A,2021,False,,gianluca busio
Venezia FC,Thomas Henry,26.0,France,Centre-Forward,CF,4000000.0,OH Leuven,Belgium,5500000.0,in,summer,Serie A,2021,False,,thomas henry
Venezia FC,Tanner Tessmann,19.0,United States,Central Midfield,CM,2400000.0,Dallas,United States,3640000.0,in,summer,Serie A,2021,False,,tanner tessmann
Venezia FC,Michaël Cuisance,22.0,France,Central Midfield,CM,2000000.0,Bayern Munich,Germany,2300000.0,in,winter,Serie A,2021,False,,michael cuisance
AEK Athens,Sergio Araujo,29.0,Argentina,Centre-Forward,CF,3000000.0,UD Las Palmas,Spain,1460000.0,in,summer,Super League 1,2021,False,,sergio araujo
AEK Athens,Cican Stankovic,28.0,Austria,Goalkeeper,GK,1500000.0,RB Salzburg,Austria,1150000.0,in,summer,Super League 1,2021,False,,cican stankovic
AEK Athens,Clément Michelin,24.0,France,Right-Back,RB,1200000.0,Lens,France,1000000.0,in,summer,Super League 1,2021,False,,clement michelin
Aris Thessaloniki,Aboubakar Kamara,26.0,Mauritania,Centre-Forward,CF,2500000.0,Fulham,England,3500000.0,in,summer,Super League 1,2021,False,,aboubakar kamara
Olympiacos Piraeus,Henry Onyekuru,24.0,Nigeria,Left Winger,LW,4800000.0,Monaco,France,4500000.0,in,summer,Super League 1,2021,False,,henry onyekuru
Olympiacos Piraeus,Pierre Kunde,25.0,Cameroon,Central Midfield,CM,1500000.0,1.FSV Mainz 05,Germany,1800000.0,in,summer,Super League 1,2021,False,,pierre kunde
Olympiacos Piraeus,Konstantinos Manolas,30.0,Greece,Centre-Back,CB,2500000.0,SSC Napoli,Italy,2500000.0,in,winter,Super League 1,2021,False,,konstantinos manolas
PAOK Thessaloniki,Filipe Soares,22.0,Portugal,Attacking Midfield,AM,2000000.0,Moreirense,Portugal,2500000.0,in,winter,Super League 1,2021,False,,filipe soares
Panathinaikos Athens,Sebastián Palacios,29.0,Argentina,Right Winger,RW,3000000.0,Independiente,Argentina,1500000.0,in,summer,Super League 1,2021,False,,sebastian palacios
BSC Young Boys,Jordan,25.0,United States,Centre-Forward,CF,6000000.0,Stade Rennais,France,2500000.0,in,summer,Super League,2021,False,,jordan
FC Basel 1893,Liam Millar,21.0,Canada,Left Winger,LW,1700000.0,Liverpool U23,England,1500000.0,in,summer,Super League,2021,False,,liam millar
FC Lausanne-Sport,Zeki Amdouni,20.0,Switzerland,Centre-Forward,CF,15000000.0,Stade-Lausanne,Switzerland,2500000.0,in,summer,Super League,2021,False,,zeki amdouni
FC Lugano,Mohamed Amoura,21.0,Algeria,Centre-Forward,CF,4500000.0,ES Sétif,Algeria,1200000.0,in,summer,Super League,2021,False,,mohamed amoura
FC Lugano,Ignacio Aliseda,21.0,Argentina,Left Winger,LW,3800000.0,Chicago,United States,3600000.0,in,winter,Super League,2021,False,,ignacio aliseda
FC Zürich,Fidan Aliti,27.0,Kosovo,Centre-Back,CB,1000000.0,Kalmar FF,Sweden,1200000.0,in,summer,Super League,2021,False,,fidan aliti
Grasshopper Club Zurich,Hayao Kawabe,25.0,Japan,Central Midfield,CM,2800000.0,Sanf. Hiroshima,Japan,1270000.0,in,summer,Super League,2021,False,,hayao kawabe
Grasshopper Club Zurich,Tomás Ribeiro,22.0,Portugal,Centre-Back,CB,1000000.0,B SAD,Portugal,1000000.0,in,winter,Super League,2021,False,,tomas ribeiro
Adana Demirspor,David Akintola,25.0,Nigeria,Right Winger,RW,2200000.0,FC Midtjylland,Denmark,1000000.0,in,summer,Super Lig,2021,False,,david akintola
Altay SK,César Pinares,30.0,Chile,Attacking Midfield,AM,,Grêmio,Brazil,1500000.0,in,summer,Super Lig,2021,False,,cesar pinares
Basaksehir FK,Stefano Okaka,32.0,Italy,Centre-Forward,CF,1000000.0,Udinese Calcio,Italy,1500000.0,in,summer,Super Lig,2021,False,,stefano okaka
Besiktas JK,Rachid Ghezzal,29.0,Algeria,Right Winger,RW,4000000.0,Leicester,England,3000000.0,in,summer,Super Lig,2021,False,,rachid ghezzal
Besiktas JK,Umut Meraş,25.0,Turkey,Left-Back,LB,,Le Havre AC,France,1500000.0,in,summer,Super Lig,2021,False,,umut meras
Besiktas JK,Mert Günok,32.0,Turkey,Goalkeeper,GK,1500000.0,Basaksehir,Turkey,1300000.0,in,summer,Super Lig,2021,False,,mert gunok
Fenerbahce,Ally Samatta,28.0,Tanzania,Centre-Forward,CF,2500000.0,Aston Villa,England,6000000.0,in,summer,Super Lig,2021,False,,ally samatta
Fenerbahce,Mergim Berisha,23.0,Germany,Centre-Forward,CF,14000000.0,RB Salzburg,Austria,5000000.0,in,summer,Super Lig,2021,False,,mergim berisha
Fenerbahce,Min-jae Kim,24.0,"Korea, South",Centre-Back,CB,60000000.0,BJ Guoan,China,3000000.0,in,summer,Super Lig,2021,False,,min-jae kim
Fenerbahce,Miguel Crespo,24.0,Portugal,Central Midfield,CM,6000000.0,Estoril Praia,Portugal,1500000.0,in,summer,Super Lig,2021,False,,miguel crespo
Fenerbahce,Burak Kapacak,21.0,Turkey,Right-Back,RB,,Bursaspor,Turkey,1350000.0,in,summer,Super Lig,2021,False,,burak kapacak
Galatasaray,Victor Nelsson,22.0,Denmark,Centre-Back,CB,19000000.0,FC Copenhagen,Denmark,7000000.0,in,summer,Super Lig,2021,False,,victor nelsson
Galatasaray,Alexandru Cicâldău,24.0,Romania,Attacking Midfield,AM,4300000.0,CS U Craiova,Romania,6500000.0,in,summer,Super Lig,2021,False,,alexandru cicaldau
Galatasaray,Olimpiu Moruţan,22.0,Romania,Right Winger,RW,4000000.0,FCSB,Romania,4100000.0,in,summer,Super Lig,2021,False,,olimpiu morutan
Galatasaray,Berkan Kutlu,23.0,Turkey,Central Midfield,CM,4000000.0,Alanyaspor,Turkey,4000000.0,in,summer,Super Lig,2021,False,,berkan kutlu
Galatasaray,Barış Alper Yılmaz,21.0,Turkey,Right Winger,RW,5500000.0,A. Keciörengücü,Turkey,2100000.0,in,summer,Super Lig,2021,False,,baris alper yilmaz
Galatasaray,Sacha Boey,20.0,France,Right-Back,RB,17000000.0,Stade Rennais,France,1150000.0,in,summer,Super Lig,2021,False,,sacha boey
Göztepe,Cherif Ndiaye,25.0,Senegal,Centre-Forward,CF,3500000.0,HNK Gorica,Croatia,1150000.0,in,summer,Super Lig,2021,False,,cherif ndiaye
Kayserispor,Mame Thiam,28.0,Senegal,Centre-Forward,CF,2600000.0,Fenerbahce,Turkey,1500000.0,in,summer,Super Lig,2021,False,,mame thiam
Kayserispor,Carlos Mané,27.0,Guinea-Bissau,Right Winger,RW,1500000.0,Rio Ave,Portugal,1000000.0,in,summer,Super Lig,2021,False,,carlos mane
Kayserispor,Andrea Bertolacci,31.0,Italy,Central Midfield,CM,,Karagümrük,Turkey,1000000.0,in,winter,Super Lig,2021,False,,andrea bertolacci
Sivasspor,Pedro Henrique,31.0,Brazil,Left Winger,LW,1700000.0,Kayserispor,Turkey,1000000.0,in,summer,Super Lig,2021,False,,pedro henrique
Trabzonspor,Andreas Cornelius,28.0,Denmark,Centre-Forward,CF,2500000.0,Parma,Italy,5120000.0,in,summer,Super Lig,2021,False,,andreas cornelius
Trabzonspor,Manolis Siopis,27.0,Greece,Defensive Midfield,DM,4000000.0,Alanyaspor,Turkey,1000000.0,in,summer,Super Lig,2021,False,,manolis siopis
Trabzonspor,Edin Visca,31.0,Bosnia-Herzegovina,Right Winger,RW,3000000.0,Basaksehir,Turkey,4300000.0,in,winter,Super Lig,2021,False,,edin visca
Trabzonspor,Taha Altıkardeş,18.0,Turkey,Centre-Back,CB,,Bursaspor,Turkey,1190000.0,in,winter,Super Lig,2021,False,,taha altikardes
Yeni Malatyaspor,Benjamin Tetteh,24.0,Ghana,Centre-Forward,CF,1500000.0,Sparta Prague,Czech Republic,2000000.0,in,summer,Super Lig,2021,False,,benjamin tetteh
Red Star Belgrade,Nemanja Motika,18.0,Serbia,Left Winger,LW,1000000.0,FC Bayern II,Germany,2500000.0,in,winter,Super Liga Srbije,2021,False,,nemanja motika
Aarhus GF,Mikael Anderson,23.0,Iceland,Left Winger,LW,1000000.0,FC Midtjylland,Denmark,2000000.0,in,summer,Superliga,2021,False,,mikael anderson
Aarhus GF,Eric Kahl,19.0,Sweden,Left-Back,LB,1000000.0,AIK,Sweden,1500000.0,in,summer,Superliga,2021,False,,eric kahl
Aarhus GF,Dawid Kurminowski,22.0,Poland,Centre-Forward,CF,,MSK Zilina,Slovakia,1000000.0,in,summer,Superliga,2021,False,,dawid kurminowski
Bröndby IF,Henrik Heggheim,20.0,Norway,Centre-Back,CB,1000000.0,Viking,Norway,1480000.0,in,summer,Superliga,2021,False,,henrik heggheim
Bröndby IF,Mathias Greve,26.0,Denmark,Central Midfield,CM,,Randers FC,Denmark,1000000.0,in,summer,Superliga,2021,False,,mathias greve
Bröndby IF,Joe Bell,22.0,New Zealand,Defensive Midfield,DM,1000000.0,Viking,Norway,1100000.0,in,winter,Superliga,2021,False,,joe bell
Bröndby IF,Frederik Alves,22.0,Denmark,Centre-Back,CB,,West Ham,England,1000000.0,in,winter,Superliga,2021,False,,frederik alves
FC Copenhagen,Kamil Grabara,22.0,Poland,Goalkeeper,GK,9000000.0,Liverpool U23,England,6200000.0,in,summer,Superliga,2021,False,,kamil grabara
FC Copenhagen,Ísak Bergmann Jóhannesson,18.0,Iceland,Central Midfield,CM,3000000.0,Norrköping,Sweden,4500000.0,in,summer,Superliga,2021,False,,isak bergmann johannesson
FC Copenhagen,Davit Khocholava,28.0,Georgia,Centre-Back,CB,1800000.0,Shakhtar D.,Ukraine,2500000.0,in,summer,Superliga,2021,False,,davit khocholava
FC Copenhagen,Luther Singh,24.0,South Africa,Left Winger,LW,,SC Braga,Portugal,1410000.0,in,summer,Superliga,2021,False,,luther singh
FC Copenhagen,Akinkunmi Amoo,19.0,Nigeria,Right Winger,RW,1000000.0,Hammarby,Sweden,4300000.0,in,winter,Superliga,2021,False,,akinkunmi amoo
FC Copenhagen,Paul Mukairu,22.0,Nigeria,Left Winger,LW,,Antalyaspor,Turkey,1900000.0,in,winter,Superliga,2021,False,,paul mukairu
FC Copenhagen,Mamoudou Karamoko,22.0,France,Centre-Forward,CF,,LASK,Austria,1500000.0,in,winter,Superliga,2021,False,,mamoudou karamoko
FC Midtjylland,Marrony,22.0,Brazil,Right Winger,RW,2000000.0,Atlético-MG,Brazil,4500000.0,in,summer,Superliga,2021,False,,marrony
FC Midtjylland,Juninho,26.0,Brazil,Centre-Back,CB,1000000.0,Palmeiras,Brazil,1600000.0,in,summer,Superliga,2021,False,,juninho
FC Midtjylland,Charles,25.0,Brazil,Central Midfield,CM,,Ceará SC,Brazil,1500000.0,in,summer,Superliga,2021,False,,charles
FC Midtjylland,Edward Chilufya,22.0,Zambia,Right Winger,RW,1500000.0,Djurgården,Sweden,2400000.0,in,winter,Superliga,2021,False,,edward chilufya
GNK Dinamo Zagreb,Josip Misic,27.0,Croatia,Defensive Midfield,DM,3500000.0,Sporting CP,Portugal,2000000.0,in,summer,Supersport Hnl,2021,False,,josip misic
GNK Dinamo Zagreb,Deni Juric,23.0,Australia,Centre-Forward,CF,,HNK Sibenik,Croatia,1000000.0,in,summer,Supersport Hnl,2021,False,,deni juric
GNK Dinamo Zagreb,Petar Bockaj,25.0,Croatia,Left-Back,LB,2000000.0,NK Osijek,Croatia,2700000.0,in,winter,Supersport Hnl,2021,False,,petar bockaj
HNK Hajduk Split,Filip Krovinovic,25.0,Croatia,Attacking Midfield,AM,4500000.0,Benfica,Portugal,1500000.0,in,summer,Supersport Hnl,2021,False,,filip krovinovic
NK Osijek,Ramón Miérez,24.0,Argentina,Centre-Forward,CF,2500000.0,Alavés,Spain,2500000.0,in,summer,Supersport Hnl,2021,False,,ramon mierez
NK Osijek,Kristijan Lovric,26.0,Croatia,Left Winger,LW,1500000.0,HNK Gorica,Croatia,2250000.0,in,winter,Supersport Hnl,2021,False,,kristijan lovric
