height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
184,72,Italy,60,71,Right,2019.0,37,63,62,51,51,57,43,41,44,60,53,53,56,62,72,58,63,56,37,57,31,16,66,58,68,51,16,23,17,13,12,7,14,12,22.0,Centre-Forward,9000000,summer,Serie A,2018
174,69,Belgium,60,70,Right,2018.0,56,47,45,62,46,61,52,47,57,63,71,69,72,58,75,60,65,62,52,56,62,56,52,55,51,57,56,58,59,11,8,13,14,11,21.0,Central Midfield,4000000,winter,Jupiler Pro League,2018
186,75,Japan,60,70,Right,2020.0,24,16,64,48,24,39,23,20,45,42,81,82,52,50,49,64,73,55,72,19,60,52,25,27,38,52,53,62,56,13,6,9,10,12,21.0,Centre-Back,1100000,winter,Premier League,2018
189,75,Senegal,60,70,Right,2020.0,25,57,67,46,48,63,29,24,33,65,72,85,63,47,45,53,70,54,76,52,77,16,50,51,53,52,14,23,19,12,9,10,8,9,21.0,Centre-Forward,1500000,winter,Bundesliga,2018
181,70,Poland,60,66,Right,2019.0,38,42,43,63,39,52,38,40,58,62,68,47,65,60,59,64,39,63,57,51,49,58,55,51,46,53,58,57,55,15,14,16,14,10,23.0,Defensive Midfield,1500000,winter,Premier Liga,2018
184,78,Poland,59,74,Right,2018.0,40,41,46,61,39,54,54,46,57,54,68,68,54,50,57,52,53,70,71,36,60,54,39,60,51,62,54,61,55,8,5,6,8,7,20.0,Defensive Midfield,2000000,summer,Jupiler Pro League,2018
185,70,Switzerland,59,71,Right,2021.0,48,52,54,65,47,60,45,38,57,58,65,67,63,57,61,55,60,68,59,48,43,49,53,50,54,55,43,68,60,14,7,13,6,11,21.0,Defensive Midfield,1500000,summer,Super League,2018
178,72,Japan,59,69,Right,2020.0,44,63,54,52,48,58,49,33,47,53,73,77,56,51,65,63,66,59,68,49,29,19,51,42,60,57,11,14,17,7,7,10,12,14,21.0,Second Striker,1000000,summer,Premier Liga,2018
178,68,Burkina Faso,58,74,Right,2019.0,31,63,48,56,45,66,48,28,47,58,69,76,72,56,74,58,52,56,48,56,32,17,48,47,62,48,11,16,12,7,9,15,15,11,19.0,Left Winger,8250000,summer,Eredivisie,2018
191,75,Wales,58,73,Right,2019.0,29,17,58,41,24,43,25,31,24,48,64,64,47,49,50,33,74,55,71,24,51,60,28,26,42,45,50,61,59,10,10,12,14,12,21.0,Centre-Back,13600000,winter,Premier League,2018
189,75,Germany,58,72,Right,2019.0,30,20,59,51,23,30,30,30,46,30,53,60,49,50,49,45,54,55,69,24,54,56,24,34,40,39,58,62,51,5,10,11,10,7,20.0,Centre-Back,1200000,summer,Eredivisie,2018
174,73,Austria,57,80,Right,2020.0,54,53,33,61,48,57,46,40,58,58,66,59,64,37,73,56,45,54,52,55,23,26,47,58,48,53,15,27,28,7,9,7,9,6,18.0,Attacking Midfield,1000000,winter,1 Bundesliga,2018
185,78,Colombia,57,75,Left,2020.0,50,20,60,45,20,50,32,31,33,45,69,68,58,53,52,29,59,65,72,22,45,51,33,32,36,35,55,56,55,6,11,10,8,7,20.0,Centre-Back,2500000,summer,Jupiler Pro League,2018
185,65,Denmark,56,69,Left,2019.0,54,36,50,51,33,51,46,30,45,57,55,64,79,55,55,46,56,66,54,32,43,54,51,47,35,62,48,54,53,11,9,8,6,11,18.0,Left-Back,4500000,summer,1 Bundesliga,2018
179,66,France,54,78,Right,2020.0,27,60,48,30,48,61,51,31,22,56,72,68,70,40,68,57,51,36,34,56,29,14,49,38,43,43,11,10,12,11,11,10,7,7,18.0,Left Winger,5000000,summer,Ligue 1,2018
180,72,Italy,53,71,Left,2018.0,36,53,56,48,38,43,44,42,32,49,68,64,60,53,59,49,62,39,48,52,33,11,50,45,60,49,14,12,13,14,6,10,8,5,19.0,Second Striker,3000000,summer,Serie A,2018
177,77,Argentina,53,67,Right,2020.0,52,52,48,59,41,58,48,39,53,55,66,68,61,44,68,53,50,67,61,53,48,48,39,41,50,46,49,58,53,11,7,10,8,14,21.0,Defensive Midfield,10000000,summer,Laliga,2018
188,80,England,49,64,Right,2018.0,28,18,45,38,28,30,28,46,32,35,60,62,43,43,51,57,68,62,66,28,43,45,26,28,31,48,42,53,48,13,10,11,5,15,18.0,Centre-Back,1700000,summer,Premier League,2018
185,80,Portugal,94,94,Right,2021.0,85,94,88,83,88,91,81,76,77,93,89,91,89,96,63,94,95,92,80,92,63,29,95,85,85,95,22,31,23,7,11,15,14,11,33.0,Centre-Forward,117000000,summer,Serie A,2018
180,77,Spain,86,86,Right,2019.0,85,76,74,91,81,80,77,81,90,86,65,62,65,81,77,77,68,80,64,75,45,50,78,91,80,92,60,63,62,6,10,8,15,15,31.0,Central Midfield,9000000,winter,Ligue 1,2018
188,78,Brazil,83,88,Right,2021.0,79,66,75,82,30,75,71,45,74,80,73,75,71,79,69,75,77,89,80,53,83,83,68,72,91,80,79,88,85,13,12,6,8,8,24.0,Defensive Midfield,45000000,summer,Premier League,2018
187,83,Portugal,83,86,Right,2020.0,66,56,73,84,50,79,77,50,86,78,52,53,45,74,50,59,68,84,88,58,75,84,62,78,60,89,77,85,71,6,6,5,14,14,26.0,Defensive Midfield,18500000,summer,Laliga,2018
190,84,Portugal,83,83,Left,2022.0,12,12,11,31,17,20,10,16,30,23,53,57,61,80,54,38,79,45,77,11,39,22,13,63,32,53,13,13,11,85,81,80,79,82,30.0,Goalkeeper,18000000,summer,Premier League,2018
170,61,Portugal,82,82,Right,2018.0,77,74,70,84,76,81,82,79,82,82,73,65,79,75,84,76,79,84,64,80,74,72,73,80,70,86,68,72,68,13,15,15,13,13,31.0,Central Midfield,5600000,summer,Premier League,2018
198,91,Brazil,82,82,Right,2018.0,45,57,91,72,60,60,52,76,70,68,67,70,50,82,36,92,41,62,82,81,71,83,53,59,60,84,80,85,84,14,10,14,8,14,36.0,Centre-Back,2000000,winter,Ligue 1,2018
170,65,Brazil,82,82,Left,2018.0,76,71,51,78,73,85,79,78,71,83,96,88,91,76,90,86,61,74,63,84,55,32,77,78,77,73,28,31,30,13,15,9,12,5,27.0,Right Winger,40000000,summer,Serie A,2018
171,74,Spain,82,82,Right,2021.0,67,67,32,89,34,72,46,48,80,82,76,78,77,79,89,63,77,92,69,54,92,81,67,75,42,79,72,79,80,15,8,7,11,9,29.0,Central Midfield,6000000,summer,Laliga,2018
173,65,Portugal,81,88,Right,2022.0,79,66,51,75,74,85,84,60,56,83,95,94,94,82,94,72,65,87,48,74,57,43,77,78,66,84,43,46,36,12,9,7,6,9,23.0,Right Winger,22000000,summer,Laliga,2018
175,70,Brazil,81,86,Right,2020.0,79,71,44,78,68,87,71,69,74,86,94,91,90,74,88,84,44,78,53,84,67,69,70,78,53,82,38,60,58,12,10,9,5,7,25.0,Right Winger,38000000,summer,Premier League,2018
180,65,Italy,81,84,Right,2020.0,70,57,56,85,71,77,75,76,84,84,74,75,82,81,73,71,61,83,58,62,78,78,72,83,84,75,63,75,70,14,7,13,14,8,26.0,Defensive Midfield,57000000,summer,Premier League,2018
181,81,Brazil,81,81,Right,2021.0,64,72,80,81,75,77,66,72,76,81,76,76,70,81,64,79,88,92,69,76,69,78,75,75,71,79,77,78,73,16,16,11,6,8,18.0,Left Winger,18500000,summer,1 Bundesliga,2018
180,73,Spain,81,81,Left,2018.0,74,83,68,77,78,81,83,78,70,82,80,81,74,81,75,83,65,73,73,82,67,38,80,76,79,76,24,24,26,14,8,8,10,10,29.0,Centre-Forward,4400000,summer,Premier League,2018
171,75,Brazil,80,87,Left,2020.0,77,74,57,77,66,83,75,80,67,81,86,80,93,77,84,80,58,74,63,77,51,26,76,79,66,76,16,28,17,8,14,15,7,9,21.0,Right Winger,41000000,summer,Laliga,2018
175,70,Portugal,80,86,Right,2019.0,80,60,64,80,53,83,76,42,78,78,89,88,84,80,78,67,76,82,62,62,75,79,78,75,53,81,78,80,75,16,12,15,11,11,24.0,Right-Back,22000000,summer,Premier League,2018
169,64,Brazil,80,85,Left,2021.0,67,71,55,85,64,79,70,59,77,84,80,84,84,82,87,69,84,88,45,74,73,69,69,76,65,79,75,75,69,7,16,15,11,15,25.0,Central Midfield,59000000,summer,Premier League,2018
182,67,Spain,80,85,Left,2020.0,82,69,43,79,58,83,75,72,76,81,86,86,84,79,78,69,63,57,41,59,48,52,81,80,59,70,22,43,25,13,16,15,8,14,23.0,Right Winger,21300000,summer,Serie A,2018
191,91,Brazil,80,84,Right,2021.0,17,13,19,27,20,16,19,18,20,21,44,35,30,82,37,21,52,32,78,14,27,11,13,65,23,62,20,19,16,75,76,70,78,86,25.0,Goalkeeper,62500000,summer,Premier League,2018
185,83,Brazil,80,82,Right,2020.0,56,46,74,71,43,69,36,39,68,76,42,58,51,75,45,61,63,69,90,50,77,80,44,44,58,71,80,82,79,10,16,12,9,14,28.0,Centre-Back,4500000,summer,Laliga,2018
177,74,Spain,80,80,Right,2019.0,81,62,83,76,43,72,70,36,66,79,75,75,68,84,70,70,74,78,69,60,74,77,62,60,74,63,76,82,80,10,9,13,6,16,31.0,Right-Back,1500000,summer,Laliga,2018
182,74,Portugal,79,86,Right,2018.0,80,59,64,78,55,82,81,69,73,79,93,91,78,78,74,80,73,81,66,66,69,69,80,66,46,69,74,78,76,6,9,15,14,14,24.0,Right-Back,40400000,summer,Serie A,2018
175,80,Brazil,79,84,Right,2021.0,60,63,62,78,45,58,82,82,82,76,70,76,74,73,81,73,80,80,69,72,80,80,47,75,61,70,79,78,77,16,9,13,8,6,19.0,Centre-Forward,5500000,summer,Premier Liga Ukr,2018
180,75,Spain,79,83,Left,2020.0,61,80,78,75,74,76,70,56,56,78,79,82,70,81,69,76,72,68,69,71,41,40,81,58,73,70,42,41,41,15,12,7,12,10,26.0,Centre-Forward,20000000,summer,Laliga,2018
175,69,Portugal,79,79,Left,2018.0,81,56,57,73,69,74,82,80,76,77,78,82,78,75,76,87,63,86,69,84,75,80,70,66,61,70,74,79,81,10,7,10,9,14,31.0,Left-Back,2500000,summer,Laliga,2018
180,71,Spain,78,84,Right,2018.0,65,56,50,82,54,77,67,55,80,82,59,51,76,76,77,74,53,62,68,67,71,69,74,82,55,81,62,66,69,7,10,6,14,6,24.0,Central Midfield,8000000,summer,Laliga,2018
178,70,Portugal,77,86,Right,2018.0,61,73,68,69,69,84,74,55,64,82,83,80,87,80,78,76,66,78,65,75,72,54,80,74,61,80,32,50,39,7,12,15,9,11,21.0,Left Winger,14000000,summer,Premier League,2018
185,77,Spain,77,84,Right,2019.0,45,35,73,80,37,56,49,46,77,75,51,36,53,74,54,45,69,66,78,47,69,80,52,56,41,68,76,80,75,15,16,11,11,7,26.0,Centre-Back,5500000,summer,Laliga,2018
180,76,Brazil,77,84,Right,2020.0,73,78,52,73,73,83,76,77,72,81,78,80,83,73,72,81,71,70,65,82,39,45,82,76,70,77,28,44,33,13,14,8,8,8,18.0,Right-Back,2350000,summer,Jupiler Pro League,2018
183,73,Spain,77,81,Right,2021.0,48,60,51,78,59,61,59,50,80,76,70,68,71,79,67,81,71,85,73,73,74,80,72,73,41,83,64,81,70,12,13,16,16,8,26.0,Defensive Midfield,4000000,summer,Laliga,2018
183,74,Spain,77,81,Right,2018.0,64,58,59,81,55,72,76,67,76,77,58,54,67,77,61,81,54,75,68,72,89,78,75,76,61,69,69,77,64,10,14,9,10,9,27.0,Central Midfield,1500000,summer,Laliga,2018
165,58,Portugal,76,84,Right,2021.0,64,66,42,69,57,84,71,42,54,80,92,87,93,81,94,65,66,70,31,57,65,21,76,74,63,78,26,30,29,14,14,8,7,15,22.0,Right Winger,7000000,summer,Super League 1,2018
176,68,Brazil,76,84,Left,2021.0,74,71,30,68,62,82,72,70,65,78,88,85,81,68,85,78,56,73,50,67,74,48,74,72,56,78,24,25,15,8,7,13,8,14,21.0,Right Winger,6500000,summer,Liga Portugal,2018
179,72,Spain,76,82,Left,2018.0,67,42,70,72,32,63,66,40,56,73,51,64,62,70,66,46,83,73,68,37,78,78,61,61,50,73,74,78,77,14,12,16,15,10,26.0,Centre-Back,5000000,summer,Laliga,2018
181,74,Spain,76,81,Right,2019.0,46,53,51,80,54,74,61,68,77,80,69,67,77,69,68,74,73,82,74,69,70,72,62,70,68,70,70,77,71,6,7,9,10,11,25.0,Defensive Midfield,10000000,summer,1 Bundesliga,2018
183,76,Spain,76,81,Left,2021.0,76,38,72,73,53,66,71,69,57,67,72,79,68,65,70,82,74,89,76,72,70,78,59,63,43,64,70,75,74,10,9,15,11,10,25.0,Left-Back,15000000,summer,Premier League,2018
177,72,Spain,76,76,Right,2019.0,77,73,47,73,75,81,85,81,75,80,76,76,83,64,79,82,66,68,67,78,63,45,70,75,65,67,45,58,55,14,8,13,7,11,29.0,Left Winger,4000000,winter,Laliga,2018
177,70,Spain,76,76,Right,2020.0,75,67,58,78,48,81,69,46,64,82,89,93,78,78,77,84,82,64,68,59,80,73,66,70,51,71,68,69,73,8,7,8,12,12,28.0,Right Winger,9300000,summer,Laliga,2018
182,74,Portugal,75,83,Left,2018.0,79,53,59,72,60,76,72,74,65,75,78,76,70,77,67,75,63,79,65,70,65,73,71,65,34,65,68,75,72,11,13,16,14,6,23.0,Left-Back,1500000,summer,Liga Portugal,2018
184,73,Brazil,75,79,Right,2021.0,66,71,61,75,72,75,68,54,66,75,75,76,73,76,61,77,73,75,64,73,74,42,79,71,72,70,30,44,28,14,16,7,11,12,21.0,Right-Back,4000000,summer,Liga Portugal,2018
178,71,Spain,75,78,Right,2020.0,69,36,69,73,25,63,61,42,61,69,75,80,73,71,72,64,83,87,70,55,80,73,61,59,48,67,74,75,77,7,11,16,9,15,28.0,Right-Back,1500000,summer,Laliga,2018
188,75,Brazil,74,82,Right,2021.0,48,58,60,74,76,67,55,52,75,71,68,68,61,69,66,78,57,66,74,79,77,76,55,62,60,68,76,73,67,10,13,7,14,11,23.0,Defensive Midfield,6000000,summer,1 Bundesliga,2018
179,68,Portugal,74,82,Right,2018.0,69,74,60,73,73,76,74,70,62,74,84,80,81,76,69,76,65,77,56,76,67,47,78,71,69,75,25,34,30,9,12,11,9,9,21.0,Left Winger,40000000,summer,Laliga,2018
185,80,Brazil,74,81,Right,2018.0,65,76,70,61,70,72,69,63,56,75,72,72,69,70,60,79,72,67,77,74,67,33,73,61,71,73,32,28,31,15,12,8,10,15,24.0,Centre-Forward,4000000,summer,Premier League,2018
188,83,Brazil,74,74,Left,2019.0,48,30,73,67,49,58,37,40,52,64,54,63,54,67,60,53,82,60,76,32,66,77,30,55,47,72,71,75,73,7,9,7,13,14,25.0,Central Midfield,2000000,summer,Liga Portugal,2018
181,70,Brazil,73,85,Right,2022.0,63,72,70,68,63,78,40,34,42,76,83,79,78,72,70,74,60,79,76,63,68,16,76,69,71,70,21,22,19,12,7,8,11,13,21.0,Centre-Forward,39200000,summer,Premier League,2018
192,85,Spain,73,81,Right,2019.0,15,19,24,24,19,16,23,11,33,19,49,34,45,69,42,54,60,43,76,18,24,18,12,45,23,21,13,13,13,76,67,58,78,71,25.0,Goalkeeper,3000000,summer,Laliga,2018
186,76,Brazil,73,81,Left,2021.0,60,28,59,69,35,63,47,32,59,69,69,79,68,71,64,67,74,76,71,58,73,73,55,49,38,64,68,75,78,15,12,13,14,12,23.0,Centre-Back,10000000,summer,Premier League,2018
180,72,Angola,73,77,Right,2018.0,67,53,43,66,46,71,72,71,62,66,86,89,85,67,73,66,85,80,63,59,71,70,62,56,49,67,70,72,76,10,10,7,10,10,25.0,Right-Back,1500000,summer,Jupiler Pro League,2018
185,75,Spain,73,73,Right,2018.0,52,52,68,76,59,71,64,60,74,76,62,60,64,75,60,73,68,65,73,64,73,74,67,66,59,63,61,74,67,8,12,11,7,15,30.0,Central Midfield,1500000,summer,Laliga,2018
172,65,Brazil,72,72,Right,2019.0,69,45,56,71,59,70,57,60,70,71,81,79,83,72,84,72,74,66,61,58,76,73,66,66,60,73,70,71,71,12,10,11,15,6,28.0,Right-Back,2000000,summer,Ligue 1,2018
190,79,Spain,71,82,Right,2020.0,49,53,61,78,46,62,58,52,66,73,65,57,63,65,44,48,35,81,78,50,60,73,53,61,57,65,62,72,63,13,14,7,12,16,23.0,Defensive Midfield,3500000,summer,1 Bundesliga,2018
188,79,Spain,71,80,Right,2021.0,74,53,71,70,32,60,62,51,65,71,67,69,58,65,56,71,51,75,70,57,59,69,63,60,35,60,69,72,68,9,12,11,6,8,22.0,Right-Back,2000000,summer,Premier League,2018
181,79,Brazil,71,78,Left,2018.0,71,56,55,77,64,75,63,65,71,75,76,70,70,66,66,71,48,68,64,70,56,42,66,65,57,62,51,59,63,13,13,13,12,8,23.0,Central Midfield,3000000,summer,Ligue 1,2018
168,59,Spain,71,77,Left,2022.0,71,65,57,66,49,78,61,50,56,72,89,91,80,58,91,64,84,66,44,63,33,22,63,57,55,61,14,22,29,11,8,10,10,14,25.0,Left Winger,4500000,summer,Laliga,2018
182,76,Portugal,71,71,Right,2018.0,58,59,52,76,56,66,70,59,65,72,66,62,65,64,64,81,69,82,76,65,70,68,60,73,57,72,59,71,68,16,7,13,6,15,29.0,Central Midfield,1000000,summer,Pko Bp Ekstraklasa,2018
187,80,Spain,70,77,Right,2018.0,50,75,69,62,62,62,35,36,55,68,58,60,55,64,71,74,60,69,88,68,42,20,68,60,67,74,13,24,15,14,12,16,13,16,25.0,Centre-Forward,10000000,summer,Laliga,2018
184,76,Spain,70,77,Right,2021.0,68,65,47,67,56,73,54,49,64,71,73,86,70,63,60,59,69,64,65,55,45,39,61,62,47,61,49,39,42,9,12,14,14,10,23.0,Right Winger,4000000,summer,Laliga,2018
187,79,Brazil,70,76,Right,2020.0,43,37,69,62,39,46,43,42,59,58,60,61,50,64,60,57,68,60,75,37,66,68,32,30,52,60,74,70,68,7,7,14,6,6,23.0,Centre-Back,3000000,summer,Liga Portugal,2018
185,73,Spain,70,75,Right,2021.0,55,68,56,64,59,81,71,57,47,80,79,82,76,69,64,58,62,65,65,62,53,22,73,54,66,61,19,31,17,13,8,11,7,15,26.0,Centre-Forward,5000000,winter,Laliga,2018
175,74,Spain,70,71,Right,2019.0,56,67,58,54,77,65,59,49,46,77,81,78,90,66,77,80,88,60,70,57,74,26,71,60,60,58,16,15,11,9,15,6,8,9,22.0,Defensive Midfield,20000000,summer,Laliga,2018
181,80,Brazil,69,84,Right,2022.0,58,69,54,58,58,74,54,37,47,70,78,84,57,62,60,65,72,58,66,66,31,14,73,58,72,59,19,20,18,12,7,11,14,12,19.0,Right Winger,3500000,summer,Super League 1,2018
170,64,Spain,69,79,Right,2019.0,58,47,55,75,48,61,49,49,72,66,73,68,78,66,79,61,43,68,56,48,65,72,57,56,49,58,67,65,59,14,11,8,13,9,19.0,Central Midfield,8000000,summer,Laliga,2018
177,68,Portugal,69,78,Right,2021.0,54,68,54,64,57,74,64,33,45,72,84,81,81,65,68,67,54,68,61,53,42,20,70,65,45,67,18,22,19,8,16,15,15,11,21.0,Right Winger,1500000,summer,Premier League,2018
185,77,Brazil,69,78,Right,2018.0,35,23,65,59,34,36,35,34,45,55,59,59,46,62,57,52,83,58,76,29,75,72,25,32,42,57,68,70,62,8,8,8,10,5,22.0,Centre-Back,4000000,winter,Super Lig,2018
184,80,Portugal,69,77,Right,2018.0,29,66,62,51,70,75,64,41,39,73,64,63,71,69,61,75,66,65,79,64,71,30,65,63,69,68,15,30,23,9,8,14,12,7,23.0,Centre-Forward,3000000,summer,1 Bundesliga,2018
183,71,Portugal,68,83,Right,2019.0,64,42,61,59,27,67,44,28,45,70,71,75,66,73,63,68,64,67,71,45,77,68,63,39,36,62,62,67,64,10,6,10,6,8,19.0,Right-Back,22000000,summer,Premier League,2018
174,69,Spain,68,78,Left,2018.0,70,44,43,70,42,68,65,70,59,66,79,79,74,64,81,66,44,74,49,59,49,59,72,59,55,65,64,67,66,13,6,13,13,13,21.0,Left-Back,5500000,summer,Eredivisie,2018
181,77,Spain,68,71,Right,2019.0,37,73,74,56,55,55,58,59,44,60,65,66,67,69,63,74,83,59,68,71,48,25,68,49,62,66,19,22,16,10,6,9,13,11,26.0,Centre-Forward,3500000,winter,Premier Liga Ukr,2018
180,80,Spain,68,71,Right,2018.0,57,54,52,70,52,55,72,73,72,61,58,56,58,64,56,81,58,71,70,71,70,69,65,68,70,67,54,72,63,10,14,9,12,13,27.0,Central Midfield,1000000,summer,Laliga,2018
174,69,Portugal,67,76,Right,2021.0,73,60,32,68,49,71,51,48,50,70,77,76,77,60,80,60,47,72,55,41,30,24,61,60,47,58,17,30,36,6,6,7,11,10,24.0,Right-Back,7000000,winter,Liga Portugal,2018
187,77,Spain,66,69,Left,2019.0,43,68,68,52,56,69,72,43,41,68,62,62,59,59,68,61,61,50,73,63,68,28,63,57,71,57,23,19,18,11,14,11,11,11,27.0,Centre-Forward,3000000,winter,Laliga,2018
172,70,Spain,65,72,Left,2020.0,66,62,42,62,49,66,62,55,59,65,79,77,76,54,78,59,62,67,54,54,37,18,55,53,48,56,28,31,33,14,14,10,6,8,24.0,Left-Back,1000000,winter,Laliga,2018
188,84,Brazil,63,64,Right,2019.0,38,37,58,51,33,42,37,22,42,44,62,56,55,55,48,33,76,56,82,35,62,58,39,41,37,56,64,63,60,12,9,7,10,8,27.0,Centre-Back,1000000,summer,Super League,2018
174,64,Portugal,62,77,Left,2018.0,61,41,59,66,42,63,57,46,54,62,68,68,63,54,79,60,58,64,58,48,58,55,62,53,57,55,58,62,59,11,8,8,9,6,19.0,Left-Back,2250000,summer,Premier League,2018
179,73,Portugal,62,67,Right,2019.0,56,45,45,73,46,67,59,69,75,68,66,67,60,58,69,77,53,58,68,40,48,45,49,53,55,58,47,47,53,5,12,8,11,10,24.0,Central Midfield,1500000,summer,Liga Portugal,2018
188,85,Paraguay,80,83,Right,2021.0,33,31,82,71,24,47,30,34,56,56,56,65,42,77,42,71,73,76,84,34,80,80,19,38,48,74,82,82,76,9,13,15,9,15,26.0,Centre-Back,4000000,summer,Premier League,2018
195,94,Colombia,78,85,Right,2023.0,43,51,86,73,41,60,38,30,52,53,45,62,53,72,34,70,70,79,87,50,80,73,48,54,53,80,79,79,75,10,8,12,9,12,23.0,Centre-Back,30250000,summer,Premier League,2018
182,89,France,77,85,Right,2023.0,35,28,76,65,32,56,29,28,47,69,66,66,40,70,54,48,84,65,87,27,76,76,35,34,47,69,73,79,73,11,6,14,9,6,21.0,Centre-Back,13500000,summer,Laliga,2018
172,75,Croatia,76,88,Right,2023.0,73,64,34,74,56,80,67,71,66,81,78,66,82,71,84,68,55,73,49,71,41,27,70,77,58,78,44,31,24,15,10,14,14,7,21.0,Attacking Midfield,6000000,summer,Serie A,2018
191,80,Ukraine,76,88,Right,2024.0,15,8,12,25,12,11,14,15,26,15,33,26,36,76,22,22,56,32,61,7,22,19,11,60,19,56,22,13,11,74,71,76,77,79,19.0,Goalkeeper,8500000,summer,Laliga,2018
194,91,Croatia,76,84,Right,2023.0,26,25,74,58,19,28,18,26,39,55,61,66,42,74,39,41,78,60,88,22,83,77,26,27,42,67,75,76,75,15,8,6,10,8,21.0,Centre-Back,14500000,summer,Premier League,2018
183,78,Italy,76,81,Right,2023.0,35,19,74,60,20,53,26,26,55,65,68,68,61,74,60,50,72,63,73,44,78,78,16,33,37,73,77,79,76,12,6,10,11,12,26.0,Centre-Back,10700000,summer,Serie A,2018
180,77,Germany,76,77,Right,2022.0,67,64,58,82,65,79,76,72,76,79,75,72,74,70,77,82,58,74,65,75,79,76,66,73,76,78,68,75,69,6,11,10,6,6,28.0,Central Midfield,3200000,winter,Super Lig,2018
193,87,Brazil,76,77,Right,2020.0,12,12,16,19,9,14,18,11,11,19,50,48,59,74,29,24,74,30,70,12,13,26,11,56,14,48,18,18,12,81,75,67,73,75,28.0,Goalkeeper,1100000,winter,Liga Portugal,2018
193,81,Serbia,75,84,Right,2022.0,60,60,70,75,58,66,56,55,72,80,54,65,54,68,52,74,66,76,77,74,69,73,58,68,62,64,72,76,73,11,12,9,14,7,20.0,Central Midfield,2200000,summer,Laliga,2018
180,85,Colombia,75,81,Right,2023.0,58,74,67,68,64,75,63,27,61,76,78,79,76,74,66,75,78,65,81,65,59,30,74,63,68,67,40,25,23,14,16,15,7,13,24.0,Left Winger,14900000,summer,Laliga,2018
184,81,France,75,80,Right,2022.0,45,39,65,76,29,65,34,32,73,68,69,73,63,76,68,75,74,77,82,62,80,76,42,65,51,67,74,76,70,6,7,11,14,14,25.0,Defensive Midfield,14400000,summer,Laliga,2018
168,61,Peru,75,76,Right,,70,67,53,74,53,76,73,63,68,76,84,83,81,74,82,70,67,63,48,64,48,49,74,69,67,60,44,32,31,8,10,7,10,11,26.0,Attacking Midfield,8000000,summer,Premier Liga,2018
172,71,Ghana,74,75,Right,2019.0,63,73,66,68,65,75,49,51,59,75,91,92,83,65,83,74,92,66,62,73,72,36,74,72,65,77,41,33,34,3,3,3,3,3,26.0,Second Striker,5200000,summer,Liga Portugal,2018
180,70,Turkey,73,80,Right,2023.0,73,69,39,72,65,75,66,58,64,73,82,82,80,60,75,65,49,69,50,61,62,26,69,68,58,65,42,30,30,10,7,9,8,12,21.0,Right Winger,1500000,summer,Super Lig,2018
189,87,Croatia,73,77,Right,2023.0,45,52,68,73,42,62,46,62,63,68,65,66,51,69,47,74,68,65,81,65,70,71,52,59,72,63,74,73,68,9,10,9,13,8,24.0,Centre-Back,2500000,summer,1 Bundesliga,2018
191,86,Senegal,73,74,Right,2019.0,33,78,84,58,60,60,43,32,33,74,59,57,44,65,33,75,54,65,89,58,48,19,74,58,68,55,30,25,29,7,10,10,10,8,27.0,Centre-Forward,13000000,winter,Super Lig,2018
180,72,Canada,72,87,Left,2018.0,62,64,51,64,55,76,64,44,51,73,92,93,84,65,76,71,72,76,69,63,68,52,65,65,60,71,55,61,51,11,11,6,5,14,18.0,Left-Back,14000000,winter,1 Bundesliga,2018
201,96,Croatia,72,80,Right,2022.0,13,5,10,29,9,14,13,12,28,17,30,34,31,67,27,23,47,18,71,6,24,11,6,36,17,22,11,12,12,78,66,64,71,73,21.0,Goalkeeper,3000000,summer,Jupiler Pro League,2018
193,80,Ukraine,71,73,Right,2022.0,22,29,76,67,23,32,24,30,65,62,52,55,37,65,48,47,55,69,74,27,70,71,35,48,37,66,71,72,69,7,8,15,7,13,27.0,Centre-Back,3000000,summer,Jupiler Pro League,2018
184,75,Argentina,70,84,Right,2019.0,21,21,66,65,22,18,21,32,42,58,67,61,52,75,55,42,69,54,62,16,72,71,18,22,40,51,65,75,72,9,8,8,9,6,18.0,Centre-Back,2000000,summer,Laliga,2018
167,68,Ghana,70,81,Right,2022.0,58,58,39,66,53,75,65,38,55,73,89,77,88,73,91,65,61,80,39,70,47,31,71,60,48,73,32,28,37,15,10,8,6,14,20.0,Right Winger,3000000,summer,Jupiler Pro League,2018
192,85,Turkey,70,80,Left,2019.0,31,32,68,64,34,51,48,23,61,53,53,62,58,63,56,60,68,65,82,38,71,70,26,38,41,61,68,70,67,15,7,13,6,11,20.0,Centre-Back,3500000,winter,Super Lig,2018
