height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
175,76,Uruguay,60,79,Right,2024,45,62,62,49,49,57,43,35,41,61,76,60,70,59,74,59,66,75,59,50,48,25,62,62,58,47,8,21,25,8,6,12,10,9,19,Centre-Forward,5700000,winter,Laliga,2021
192,76,Belgium,59,76,Right,2024,41,38,56,62,40,59,44,42,61,55,62,61,60,55,58,54,60,59,70,39,65,52,51,54,40,52,13,59,58,7,12,12,9,10,19,Defensive Midfield,12600000,summer,Ligue 1,2021
163,62,Nigeria,58,77,Left,2024,44,49,29,47,39,65,64,42,37,61,90,85,87,39,93,46,43,46,34,47,36,18,48,52,45,54,38,27,24,9,13,6,5,13,19,Right Winger,4300000,winter,Superliga,2021
182,75,Uruguay,58,73,Left,2024,64,49,39,59,39,60,41,38,56,63,72,78,76,57,61,49,55,73,56,49,35,52,65,53,42,50,51,57,52,6,10,16,8,13,20,Defensive Midfield,12500000,summer,Liga Portugal,2021
187,76,Colombia,49,62,Right,2024,25,17,48,25,26,28,25,29,28,28,63,60,46,49,55,35,73,59,59,15,46,46,28,33,37,36,43,56,51,8,7,8,10,8,20,Centre-Back,5200000,summer,Premier League,2021
188,86,Brazil,88,91,Left,2024,20,14,14,57,18,23,15,20,59,40,64,63,60,87,48,70,66,41,78,18,38,27,20,70,17,70,25,15,8,86,82,93,86,88,22,Central Midfield,6500000,winter,Serie A,2021
183,76,Brazil,78,87,Right,2024,75,82,64,74,75,85,77,60,65,83,78,79,83,79,78,78,74,75,68,79,69,20,78,72,70,80,79,28,35,8,7,13,13,11,22,Centre-Forward,35000000,summer,Laliga,2021
182,78,Brazil,78,87,Right,2024,66,60,64,83,66,78,73,62,81,80,70,69,71,76,73,71,61,82,70,67,74,74,66,79,65,79,16,76,70,7,11,15,11,11,24,Defensive Midfield,42100000,winter,Premier League,2021
173,68,Portugal,78,79,Right,2024,78,65,56,78,60,79,79,51,68,80,72,74,78,75,80,69,73,88,58,64,68,69,77,75,78,81,36,76,75,9,16,6,8,14,28,Right-Back,5500000,summer,Liga Portugal,2021
179,62,Brazil,77,85,Right,2024,66,68,41,70,59,85,73,70,53,80,92,90,84,77,70,75,65,75,64,72,52,41,76,69,59,83,10,35,29,13,6,13,11,15,24,Left Winger,9910000,winter,Liga Portugal,2021
187,82,Brazil,77,77,Right,2024,70,69,74,77,68,74,75,72,79,76,55,63,66,75,52,85,52,89,79,77,81,72,78,75,73,81,24,71,68,9,7,5,6,7,30,Central Midfield,4500000,summer,Ligue 1,2021
175,68,Portugal,76,81,Right,2024,75,66,36,78,71,79,80,71,76,80,73,71,82,76,80,76,34,73,41,72,57,52,74,78,74,80,37,58,51,5,12,6,5,8,21,Left Winger,3500000,winter,Premier League,2021
183,76,Portugal,72,85,Left,2024,79,34,54,64,44,75,69,55,50,73,86,88,77,71,60,79,58,66,76,66,74,66,66,62,42,73,22,72,66,8,13,6,12,13,21,Left-Back,8000000,summer,Premier League,2021
181,78,Brazil,72,82,Right,2024,58,52,61,78,53,74,64,45,75,75,69,67,67,73,72,77,58,71,73,74,73,62,65,72,47,75,74,66,61,12,7,14,13,11,23,Central Midfield,11000000,summer,Ligue 1,2021
183,75,Spain,71,76,Right,2024,76,40,64,72,58,74,73,30,68,74,78,76,68,71,73,58,66,72,64,52,70,70,66,62,30,70,39,74,73,12,12,5,9,13,24,Right-Back,13000000,summer,Ligue 1,2021
180,72,Portugal,69,77,Right,2024,56,60,51,72,63,71,71,53,68,74,67,65,69,72,67,77,56,73,65,65,61,58,67,66,53,64,66,54,38,12,14,13,13,11,22,Attacking Midfield,2500000,winter,Super League 1,2021
171,64,Brazil,65,65,Left,2024,67,32,49,59,27,53,54,28,24,65,60,60,53,70,81,21,60,70,45,28,54,59,42,33,34,45,23,66,62,12,7,10,12,6,26,Centre-Back,1600000,summer,Superliga,2021
179,72,Italy,74,74,Left,2024,71,65,64,75,69,74,70,64,75,77,62,63,74,73,77,75,61,65,61,74,75,73,74,72,56,75,75,74,70,7,8,7,7,9,31,Central Midfield,1000000,winter,Super Lig,2021
180,70,Norway,63,83,Right,2024,54,58,40,56,48,75,66,58,58,69,81,76,89,44,85,68,33,38,43,59,37,27,46,49,54,55,37,47,53,12,14,14,9,10,16,Left Winger,3000000,summer,Jupiler Pro League,2021
193,88,Italy,70,72,Right,2024,14,8,16,33,12,11,10,13,29,19,31,33,49,61,22,50,31,30,58,7,22,12,8,40,15,55,17,13,12,70,68,67,71,71,28,Goalkeeper,2000000,summer,Serie A,2021
177,70,Croatia,73,75,Right,2024,65,62,54,77,66,72,76,61,75,79,65,68,76,71,75,74,54,65,60,69,68,68,69,76,62,80,63,58,52,13,7,11,5,11,25,Attacking Midfield,1500000,summer,Supersport Hnl,2021
172,63,England,63,83,Left,2024,55,52,42,73,45,63,55,51,71,65,72,71,76,57,84,57,49,70,53,49,60,53,47,70,46,64,56,57,56,10,9,7,6,10,18,Central Midfield,1750000,summer,Premier League,2021
182,71,Denmark,62,85,Left,2024,49,54,49,68,54,69,62,58,67,71,69,68,65,57,62,58,54,64,52,50,45,32,54,64,59,58,45,56,51,6,8,10,14,11,16,Central Midfield,2500000,summer,1 Bundesliga,2021
175,71,Brazil,65,67,Right,2024,63,43,59,73,43,67,44,47,73,64,68,68,72,55,67,56,62,68,65,46,55,51,55,69,50,76,62,65,61,13,7,9,9,6,25,Defensive Midfield,1250000,summer,Serie A,2021
183,78,Portugal,73,77,Right,2024,66,60,64,75,57,74,73,64,73,73,69,66,76,73,65,74,67,90,77,66,83,75,68,71,65,73,71,74,73,11,8,8,15,8,24,Central Midfield,1500000,summer,Super Lig,2021
181,73,Morocco,83,88,Right,2025,81,73,63,81,60,84,68,55,72,83,93,95,77,81,74,77,75,86,73,63,72,78,75,74,46,79,83,74,76,10,8,14,6,8,22,Right-Back,68000000,summer,Ligue 1,2021
180,68,England,80,83,Right,2025,78,73,36,81,72,85,76,74,77,82,78,74,85,79,82,75,37,76,61,77,48,44,76,83,58,82,52,49,43,11,6,11,10,13,25,Left Winger,117500000,summer,Premier League,2021
187,78,Uruguay,79,85,Right,2025,77,52,62,85,60,84,68,68,79,85,68,76,68,78,68,65,73,87,64,62,78,71,64,76,64,80,42,76,71,8,7,14,14,12,24,Central Midfield,19000000,winter,Premier League,2021
183,73,France,79,82,Right,2025,64,64,62,81,42,76,48,59,79,81,60,60,70,73,68,75,70,91,67,62,71,75,61,74,46,67,79,78,77,7,7,13,7,8,26,Defensive Midfield,14000000,summer,Ligue 1,2021
181,74,Germany,76,83,Left,2025,63,78,59,75,72,75,73,63,58,74,77,71,78,74,77,81,66,70,64,82,44,28,80,75,83,71,78,19,18,14,10,7,9,16,25,Centre-Forward,12000000,summer,1 Bundesliga,2021
190,82,Denmark,72,82,Right,2025,56,69,71,69,64,73,62,51,55,75,68,71,60,70,64,72,71,68,82,66,62,32,73,70,64,69,10,27,21,7,10,10,11,9,22,Centre-Forward,12000000,winter,1 Bundesliga,2021
178,76,Romania,72,81,Right,2025,69,66,47,74,57,68,73,73,72,73,66,67,75,70,81,73,73,90,59,67,74,60,68,73,64,69,20,66,60,5,8,14,10,14,24,Attacking Midfield,6500000,summer,Super Lig,2021
181,74,Switzerland,70,73,Right,2025,64,52,59,75,50,69,60,57,72,71,75,79,84,69,82,67,67,76,62,64,66,61,59,72,55,66,70,61,61,10,15,7,6,9,25,Central Midfield,2300000,summer,Serie A,2021
185,82,Croatia,69,86,Left,2025,56,29,69,71,23,67,57,60,67,66,74,80,57,64,59,68,81,68,82,38,82,59,42,57,61,67,30,65,66,5,8,6,9,11,19,Centre-Back,36800000,summer,1 Bundesliga,2021
176,70,Kosovo,69,79,Right,2025,60,69,41,60,64,71,67,42,56,68,92,94,82,62,86,71,78,70,59,63,67,32,71,52,65,66,36,34,27,9,6,10,11,7,22,Right Winger,1300000,summer,Pko Bp Ekstraklasa,2021
173,75,Colombia,68,69,Left,2025,67,55,63,65,41,70,38,32,57,66,79,85,75,59,71,55,78,72,64,54,65,61,57,60,57,55,62,62,64,13,12,8,12,11,27,Left-Back,1800000,summer,Ligue 1,2021
189,84,Belgium,65,70,Right,2025,27,18,62,59,24,37,23,25,57,59,51,55,38,63,53,42,45,66,76,21,68,66,22,52,33,67,30,69,66,11,11,7,8,6,24,Centre-Back,2500000,summer,Premier Liga,2021
179,70,Russia,62,75,Right,2025,56,54,50,64,43,64,40,48,60,62,62,69,55,61,70,60,56,56,50,51,66,58,58,60,39,60,12,62,60,10,15,8,7,12,21,Defensive Midfield,7000000,summer,Premier Liga,2021
183,75,Italy,61,76,Right,2025,62,23,45,51,21,57,47,31,43,58,64,68,60,56,62,39,58,66,52,31,50,55,48,37,40,42,18,59,58,14,13,12,10,15,21,Right-Back,3200000,summer,Serie A,2021
183,66,Ecuador,58,78,Left,2025,22,23,53,54,25,28,32,29,49,55,63,59,60,48,66,35,70,67,64,20,49,53,28,25,30,39,25,62,60,9,15,10,6,9,19,Centre-Back,6350000,summer,1 Bundesliga,2021
184,77,Spain,81,89,Right,2025,77,77,70,80,72,82,71,48,78,79,88,77,80,76,68,76,75,73,66,75,45,34,77,86,66,82,31,24,28,12,9,11,15,12,21,Right Winger,55000000,winter,Laliga,2021
172,65,Brazil,75,84,Left,2025,66,65,60,74,67,81,77,67,67,76,86,81,87,76,80,74,58,71,57,71,42,26,70,75,67,81,77,36,20,8,8,6,14,9,23,Right Winger,18000000,summer,Premier Liga Ukr,2021
181,72,Turkey,60,79,Left,2025,42,53,41,63,42,69,45,58,53,68,69,66,76,56,73,48,60,50,57,41,35,27,54,50,39,50,31,27,29,13,9,14,9,10,18,Right Winger,1350000,winter,1 Bundesliga,2021
185,81,Sweden,71,75,Right,2025,27,25,71,72,26,67,33,24,64,69,70,75,59,68,66,52,74,75,75,23,71,72,32,52,39,69,68,72,66,8,15,13,7,8,26,Centre-Back,5000000,summer,Scottish Premiership,2021
174,66,France,67,79,Left,2025,63,60,44,68,54,71,68,59,65,70,68,63,78,64,76,62,37,49,37,59,57,57,63,67,58,66,49,55,47,13,15,12,8,8,19,Attacking Midfield,1750000,summer,1 Bundesliga,2021
190,81,Netherlands,69,83,Right,2025,21,16,20,36,15,23,38,20,42,30,51,48,45,63,35,48,62,43,57,11,35,13,14,62,28,53,19,18,19,70,65,64,71,68,21,Goalkeeper,1000000,summer,Eredivisie,2021
189,75,Poland,65,76,Left,2025,41,29,63,62,32,56,33,34,58,61,61,66,49,66,53,57,65,76,71,28,68,64,53,57,39,65,65,67,64,7,7,6,13,14,21,Centre-Back,2400000,summer,Serie A,2021
170,63,United States,73,81,Right,2025,74,69,37,72,56,74,66,45,64,72,86,82,79,64,84,69,51,47,57,62,31,13,68,72,67,54,15,22,17,11,9,13,14,14,19,Left Winger,3000000,summer,Ligue 1,2021
170,61,Algeria,64,75,Right,2025,57,63,55,64,57,70,55,48,63,67,75,71,72,61,86,69,72,67,61,59,63,34,66,55,59,58,45,48,53,9,7,11,9,9,21,Centre-Forward,1200000,summer,Super League,2021
181,74,France,72,81,Left,2025,76,59,49,75,63,76,83,74,78,78,76,63,83,69,74,77,59,63,64,74,57,48,63,75,61,62,49,61,54,9,14,11,8,15,22,Central Midfield,2300000,winter,Serie A,2021
191,80,United States,69,80,Right,2025,36,72,60,61,64,68,76,43,52,65,78,75,68,72,62,72,58,65,65,62,41,16,74,53,55,60,22,22,18,14,12,9,7,14,20,Centre-Forward,3500000,summer,Laliga,2021
183,79,Germany,76,76,Right,2025,68,77,50,76,74,80,68,65,62,78,78,76,78,75,76,80,59,70,67,78,36,39,75,74,83,69,39,48,34,8,12,10,10,9,27,Second Striker,7500000,summer,1 Bundesliga,2021
178,64,Albania,75,76,Right,2025,69,76,67,65,57,79,68,65,57,78,85,85,82,73,75,72,69,69,61,68,71,29,74,69,50,80,22,22,16,7,8,9,15,13,26,Left Winger,4000000,winter,Laliga,2021
193,89,Netherlands,68,83,Left,2025,58,37,69,62,47,60,31,34,65,61,67,76,56,67,49,48,66,63,81,51,68,66,48,46,39,67,65,68,70,7,13,13,11,7,20,Centre-Back,10500000,summer,1 Bundesliga,2021
183,73,France,64,78,Right,2025,52,41,56,74,44,71,45,46,62,70,72,66,74,58,72,65,66,60,58,44,67,55,56,63,49,65,50,63,58,13,9,7,5,9,19,Central Midfield,1500000,summer,1 Bundesliga,2021
185,72,Serbia,72,81,Right,2025,54,42,51,74,36,55,66,55,70,73,55,68,61,65,60,68,68,79,77,57,75,64,48,76,53,73,70,73,68,5,6,8,9,14,22,Defensive Midfield,1500000,winter,Laliga,2021
191,88,United States,61,72,Right,2025,44,43,58,64,38,63,40,51,61,62,52,64,56,54,52,50,58,62,72,47,62,55,54,58,43,54,54,61,61,6,13,13,6,14,20,Defensive Midfield,4000000,summer,Jupiler Pro League,2021
174,68,Chile,72,81,Right,2025,45,45,65,70,30,58,46,68,75,71,64,67,71,65,80,57,74,71,74,66,79,73,57,60,49,68,69,73,66,7,14,6,15,7,22,Defensive Midfield,2000000,summer,Laliga,2021
191,82,Portugal,70,75,Right,2025,29,30,73,63,32,45,31,32,51,54,53,62,51,68,52,46,67,61,80,28,77,69,28,42,31,67,71,72,66,11,13,11,6,9,23,Centre-Back,1200000,summer,1 Bundesliga,2021
190,79,Brazil,76,77,Left,2025,68,38,70,74,33,66,52,37,76,75,67,75,64,72,64,47,79,66,81,23,72,73,48,52,56,64,79,75,80,7,9,7,13,5,26,Centre-Back,4500000,summer,Ligue 1,2021
178,74,Netherlands,79,82,Right,2026,72,81,49,73,58,81,78,59,64,80,86,82,82,77,76,81,65,77,70,78,55,32,81,74,60,75,35,52,47,15,8,10,8,14,24,Left Winger,23500000,summer,Laliga,2021
186,78,Italy,66,76,Right,2026,56,23,63,55,31,51,51,33,48,54,65,70,56,64,60,61,65,52,70,38,65,66,40,44,42,53,68,68,66,8,8,11,12,8,22,Centre-Back,2000000,summer,Serie A,2021
180,75,Senegal,78,83,Right,2026,47,81,74,69,69,78,56,49,45,78,79,87,66,74,65,79,76,75,83,69,62,22,80,62,77,61,28,17,14,11,10,15,14,10,24,Centre-Forward,12000000,summer,Laliga,2021
180,71,Turkey,66,75,Right,2026,69,61,50,64,49,72,71,45,55,65,77,83,74,56,72,70,60,60,61,48,59,46,58,56,47,59,51,51,49,7,14,6,13,10,21,Right-Back,1350000,summer,Super Lig,2021
186,75,Turkey,69,74,Left,2026,46,58,51,68,45,66,41,47,71,69,74,75,61,73,61,67,61,87,64,66,73,69,63,62,52,58,69,72,71,15,8,10,9,6,23,Central Midfield,4000000,summer,Super Lig,2021
186,72,Turkey,66,72,Right,2026,62,63,45,62,58,70,62,47,57,66,82,79,73,62,76,67,49,79,75,62,46,21,55,51,58,56,31,33,34,13,9,11,13,8,21,Right Winger,2100000,summer,Super Lig,2021
197,82,Slovakia,72,78,Right,2026,14,9,10,25,5,10,12,10,17,17,15,22,21,66,21,58,40,17,60,5,16,14,7,34,14,32,8,11,11,70,73,77,71,70,24,Goalkeeper,2500000,summer,Laliga,2021
188,75,Australia,67,71,Right,2026,52,68,68,61,54,58,37,34,49,63,76,82,64,58,70,78,79,75,83,65,77,17,62,55,73,59,16,32,18,11,9,15,6,6,23,Centre-Forward,1000000,summer,Supersport Hnl,2021
186,80,Netherlands,61,74,Right,2026,64,35,51,65,42,62,49,47,58,63,68,73,61,56,54,58,55,55,60,44,61,54,57,51,32,46,52,57,59,10,6,10,7,7,19,Right-Back,3280000,winter,Serie A,2021
182,73,Poland,64,73,Right,2026,35,61,65,58,51,60,51,30,35,60,81,84,73,60,78,63,74,72,79,55,73,20,67,50,60,65,20,22,20,9,8,14,8,12,22,Centre-Forward,1000000,summer,Superliga,2021
190,75,Senegal,62,77,Left,2026,57,62,45,60,51,72,56,47,50,70,69,72,68,45,51,79,55,65,58,48,33,21,54,50,66,55,27,34,28,6,6,11,12,11,20,Right Winger,3600000,winter,Serie A,2021
185,75,Slovakia,64,72,Left,2026,38,68,66,63,47,64,49,40,53,65,60,54,50,64,58,66,62,55,62,57,49,29,64,57,62,63,28,32,28,15,7,11,9,6,20,Centre-Forward,2280000,summer,Serie A,2021
190,76,Uzbekistan,73,76,Right,2026,55,72,74,67,73,74,68,52,58,75,84,84,71,57,70,72,61,69,76,66,55,34,74,65,65,62,32,33,30,8,11,5,7,5,26,Centre-Forward,18000000,summer,Serie A,2021
174,66,Kosovo,73,81,Left,2026,65,66,36,73,55,79,68,49,61,77,88,76,85,62,82,67,71,67,59,68,39,20,67,70,51,68,32,21,18,7,11,6,12,7,22,Right Winger,7000000,winter,Ligue 1,2021
195,84,Denmark,62,73,Right,2026,27,25,63,57,30,44,24,21,47,52,53,52,44,49,53,48,64,67,81,23,56,59,28,27,31,47,62,63,61,9,9,8,8,14,22,Centre-Back,1000000,winter,Superliga,2021
175,66,Belgium,70,84,Right,2026,80,48,57,68,37,67,77,72,71,67,77,74,71,64,71,70,73,77,62,62,67,62,63,71,50,64,60,67,65,11,9,9,9,12,19,Right-Back,4500000,winter,1 Bundesliga,2021
178,65,Morocco,74,80,Left,2026,64,62,49,77,51,75,70,70,75,80,56,65,68,71,77,66,46,71,38,66,63,65,72,75,69,75,59,72,60,7,15,6,6,5,22,Central Midfield,10000000,summer,Premier League,2021
179,71,England,75,84,Right,2026,60,75,68,77,66,79,64,46,69,77,75,78,77,78,72,73,65,78,66,66,70,70,77,73,62,72,64,70,59,11,6,12,8,9,21,Central Midfield,29400000,summer,Premier League,2021
195,80,Poland,72,78,Right,2026,15,14,20,38,12,18,18,20,36,28,38,39,41,62,42,50,50,35,67,15,30,20,11,47,20,44,22,16,15,74,70,66,72,73,22,Goalkeeper,6200000,summer,Superliga,2021
185,73,Italy,69,77,Right,2026,53,69,58,58,57,70,56,40,48,66,91,91,79,72,68,69,91,73,70,58,50,20,71,66,68,64,19,21,17,7,11,12,6,6,21,Centre-Forward,6500000,winter,Serie A,2021
165,62,Israel,73,81,Right,2026,68,73,62,68,58,70,64,62,58,72,84,82,90,67,91,74,71,75,52,66,34,22,73,72,52,67,39,34,35,7,12,10,8,13,19,Right Winger,4000000,summer,Scottish Premiership,2021
176,71,Hungary,63,83,Left,2026,56,41,63,55,51,62,46,34,52,58,71,72,74,60,81,41,51,66,49,45,71,48,55,58,46,48,57,65,68,8,13,10,13,13,18,Left-Back,1180000,winter,Eredivisie,2021
183,69,Norway,64,76,Right,2026,54,51,47,66,45,65,52,46,64,65,72,66,65,64,68,55,51,68,54,48,52,65,63,62,47,58,58,64,60,12,13,7,11,7,20,Central Midfield,1270000,winter,Premier Liga,2021
192,80,Serbia,65,85,Right,2026,47,69,65,59,61,63,62,54,51,67,69,68,73,66,71,67,68,62,66,62,58,28,60,51,61,59,33,29,32,12,7,14,6,7,18,Centre-Forward,4500000,winter,Serie A,2021
181,70,Uruguay,76,80,Left,2026,77,65,56,74,55,74,68,63,67,75,83,84,79,71,77,64,77,82,66,60,55,69,66,64,47,68,70,71,71,6,10,15,9,11,23,Left-Back,13000000,summer,Serie A,2021
185,69,Belgium,62,85,Right,2026,56,53,46,65,46,73,50,50,64,69,74,72,75,43,63,48,69,53,67,51,71,40,48,57,49,49,31,55,50,7,12,14,12,15,17,Central Midfield,2000000,summer,Jupiler Pro League,2021
187,79,Denmark,65,79,Left,2026,38,65,62,56,44,58,49,48,44,60,80,83,69,63,66,70,58,68,77,66,71,22,66,47,60,57,27,24,15,12,8,9,14,7,18,Centre-Forward,1950000,winter,Bundesliga,2021
181,71,England,74,85,Right,2026,68,47,55,73,41,74,64,51,57,71,84,83,79,71,81,47,66,76,62,46,70,71,60,57,41,66,60,74,71,10,12,8,13,13,18,Right-Back,26200000,summer,Premier League,2021
181,79,Brazil,78,82,Right,2026,75,57,70,76,44,74,73,47,65,77,77,80,74,74,67,77,79,82,74,62,80,72,73,65,48,65,70,78,79,11,13,9,10,13,22,Right-Back,14000000,summer,Laliga,2021
173,66,Brazil,70,74,Right,2026,68,44,56,63,53,72,64,52,64,71,78,79,81,61,82,69,65,76,59,60,63,64,67,58,44,56,68,66,62,11,12,14,6,8,24,Right-Back,2500000,summer,Ligue 1,2021
182,71,Brazil,69,82,Right,2026,44,73,64,66,62,76,47,40,51,73,76,77,75,69,68,65,68,69,63,64,48,18,66,41,64,63,24,14,18,14,5,9,8,8,19,Centre-Forward,6800000,summer,Serie A,2021
178,69,Brazil,61,78,Right,2026,51,45,67,66,42,63,41,40,60,65,66,68,67,59,50,59,53,70,49,39,61,51,59,52,61,65,63,62,60,10,6,8,8,12,18,Central Midfield,5000000,summer,Ligue 1,2021
184,81,Algeria,71,80,Right,2027,57,65,63,72,48,72,63,61,75,71,62,64,60,69,54,77,68,88,80,72,73,65,63,69,67,70,64,69,59,14,11,7,9,12,21,Central Midfield,2000000,summer,Jupiler Pro League,2021
179,75,Croatia,72,75,Left,2027,81,65,45,68,73,74,76,82,74,76,77,68,62,64,74,83,51,72,69,79,74,68,72,77,72,70,63,65,67,8,10,6,5,6,25,Left-Back,2700000,winter,Supersport Hnl,2021
186,78,Iran,80,81,Right,2027,64,83,84,76,79,74,71,50,63,78,79,79,77,80,76,77,90,66,77,70,67,34,83,72,55,78,39,33,32,6,10,14,9,15,27,Centre-Forward,2500000,winter,1 Bundesliga,2021
180,74,Brazil,74,83,Right,2027,72,58,68,74,55,75,66,63,64,74,78,79,78,74,76,60,59,76,68,59,71,67,74,67,49,72,66,69,69,8,8,6,6,7,20,Right-Back,11000000,winter,Ligue 1,2021
189,90,Turkey,71,77,Right,2022,48,38,71,64,37,61,48,39,53,62,61,66,46,68,39,57,71,55,78,41,72,71,30,50,42,68,70,74,74,5,10,12,12,10,24,Centre-Back,7800000,summer,Serie A,2021
188,74,Senegal,72,84,Right,2022,64,74,76,63,74,69,61,51,55,69,86,89,70,71,61,74,78,81,70,72,62,35,77,68,61,72,37,38,40,9,8,8,7,12,20,Right Winger,8000000,summer,Premier League,2021
178,86,Germany,75,78,Right,2022,67,81,64,72,74,73,74,65,60,76,69,68,67,72,82,78,66,70,83,77,73,18,81,75,74,80,25,37,29,9,12,9,11,13,25,Centre-Forward,7000000,winter,Premier League,2021
185,73,Guinea,73,84,Right,2022,40,74,59,76,48,76,46,47,75,74,70,73,69,71,59,73,59,75,64,72,58,66,67,68,48,70,59,70,64,9,14,15,10,12,18,Central Midfield,16000000,summer,1 Bundesliga,2021
185,73,Canada,72,78,Right,2022,57,77,68,66,71,69,43,38,38,67,75,80,70,74,63,68,74,65,75,55,61,26,73,63,73,68,21,30,19,11,13,5,11,,22,Centre-Forward,3500000,summer,Jupiler Pro League,2021
178,68,Poland,68,85,Right,2022,51,59,59,67,54,74,65,41,61,73,78,69,85,66,85,62,76,70,65,56,66,56,57,68,40,77,57,63,62,8,14,8,10,6,18,Central Midfield,11000000,winter,Premier League,2021
183,76,England,64,77,Right,2022,40,69,60,52,52,62,50,39,40,66,66,68,68,64,69,64,69,68,66,58,40,28,66,55,66,65,32,30,28,9,13,11,13,5,19,Centre-Forward,1180000,winter,Premier League,2021
184,84,Senegal,72,72,Right,2022,57,74,71,70,65,73,65,51,41,70,77,76,74,68,68,73,79,76,74,70,59,36,73,69,62,68,21,42,37,9,16,9,8,11,27,Centre-Forward,1150000,summer,Laliga,2021
184,70,Senegal,71,82,Right,2022,58,62,58,78,54,73,54,49,72,74,69,66,61,68,68,68,58,67,59,66,67,64,68,65,50,68,67,70,66,14,8,14,8,8,18,Central Midfield,16900000,summer,Premier League,2021
180,70,United States,65,82,Right,2022,56,58,33,70,61,67,61,52,65,64,78,73,80,60,75,64,52,64,54,61,61,40,63,62,41,60,50,44,38,14,5,11,9,11,18,Attacking Midfield,1820000,summer,1 Bundesliga,2021
182,78,Hungary,66,77,Right,2023,63,48,42,63,34,68,64,52,53,65,77,79,60,58,61,55,53,71,58,59,51,56,59,42,43,63,62,62,58,10,7,11,9,,21,Right-Back,2000000,summer,Premier League,2021
175,66,Brazil,65,83,Right,2023,58,42,58,54,22,67,29,48,48,68,75,74,69,66,75,50,70,68,65,40,42,61,62,42,49,60,60,62,60,7,8,15,10,7,17,Right-Back,6000000,winter,Premier Liga Ukr,2021
181,69,Sweden,73,78,Right,,65,63,52,77,51,75,71,66,70,77,77,75,88,72,70,64,72,78,54,62,69,63,68,79,46,78,71,58,56,10,6,9,11,7,26,Central Midfield,4000000,summer,Jupiler Pro League,2021
172,69,Paraguay,69,79,Left,,69,51,40,68,37,64,56,60,69,70,73,72,70,60,79,65,55,70,55,71,70,57,47,35,45,51,18,73,72,14,7,6,9,11,23,Left-Back,2100000,summer,Laliga,2021
185,79,Canada,64,76,Right,,57,66,54,59,50,69,52,35,42,67,73,74,73,54,69,66,72,59,69,54,30,15,57,55,56,53,63,22,23,14,9,13,7,8,21,Left Winger,1500000,summer,Super League,2021
180,70,Hungary,63,78,Right,,61,53,48,62,44,61,32,51,56,63,73,76,62,65,72,53,48,59,35,41,60,57,58,56,42,61,18,53,50,13,14,14,10,5,22,Central Midfield,1000000,winter,1 Bundesliga,2021
