height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
179,75,Spain,78,78,Right,2016.0,85,67,49,79,69,81,87,74,77,83,76,75,75,67,75,73,60,60,60,76,53,33,75,78,73,,25,25,25,8,13,5,9,10,34,Right Winger,1500000,summer,Laliga,2015
190,80,Portugal,78,78,Right,2015.0,43,35,79,66,36,56,45,49,64,62,31,46,29,76,37,59,66,59,78,47,80,81,39,49,44,,81,81,79,13,7,15,5,14,30,Centre-Back,1500000,summer,Ligue 1,2015
184,76,Brazil,77,84,Right,2016.0,79,67,70,78,63,78,74,75,76,79,78,82,77,79,62,85,77,78,76,82,74,79,78,72,72,,74,77,78,14,5,15,14,5,23,Centre-Back,31500000,summer,Laliga,2015
188,80,Morocco,77,77,Right,2016.0,41,27,80,62,20,42,33,35,56,66,66,68,51,69,43,33,78,77,84,20,83,74,25,37,43,,78,79,77,8,6,8,14,7,29,Centre-Back,2000000,summer,Super League 1,2015
183,76,Brazil,77,77,Right,2015.0,57,79,74,67,74,76,52,41,41,79,78,78,77,72,69,77,80,68,79,68,36,23,81,58,69,,23,27,22,15,9,9,8,11,28,Centre-Forward,14000000,summer,Serie A,2015
188,81,Portugal,76,80,Right,2016.0,68,75,75,70,72,75,73,40,62,76,77,79,76,75,61,80,74,79,84,68,82,46,77,69,72,,33,44,37,13,8,5,14,11,27,Centre-Forward,6700000,summer,Premier League,2015
176,67,Spain,76,80,Left,2015.0,69,78,67,74,70,81,83,75,64,79,86,78,92,81,78,67,68,69,52,71,62,35,80,74,73,,25,20,25,11,15,8,11,12,27,Centre-Forward,5300000,summer,Laliga,2015
184,80,Brazil,76,80,Right,2015.0,51,60,77,78,49,68,52,67,82,72,64,68,67,72,56,83,85,80,81,68,72,80,69,76,65,,60,80,73,12,13,15,11,11,23,Defensive Midfield,15000000,summer,Laliga,2015
173,71,Spain,76,79,Left,2016.0,76,61,62,66,57,85,74,62,64,83,92,83,89,75,94,66,52,72,33,57,66,44,70,57,75,,31,48,25,9,10,10,8,9,27,Left Winger,1300000,summer,Serie A,2015
185,83,Brazil,76,78,Right,2018.0,53,51,79,66,50,54,43,44,55,60,65,71,58,72,60,55,88,70,82,52,72,76,31,45,51,,78,79,75,10,14,7,6,7,26,Centre-Back,2650000,summer,Serie A,2015
188,83,Portugal,75,83,Right,2015.0,53,65,70,81,57,74,69,67,76,78,55,63,62,73,50,78,51,74,82,71,78,72,69,74,54,,64,71,59,11,8,5,13,7,21,Central Midfield,20000000,summer,Laliga,2015
192,80,Netherlands,75,79,Right,2016.0,38,37,76,68,32,55,38,21,60,56,61,70,51,70,55,72,66,72,91,48,80,72,42,47,45,,71,78,75,9,10,7,7,12,27,Centre-Back,1500000,summer,Super Lig,2015
192,85,Brazil,75,75,Right,2015.0,26,78,82,65,70,67,50,46,38,71,71,64,70,72,37,81,75,70,90,66,75,38,77,53,73,,25,27,22,7,6,11,8,15,28,Centre-Forward,3400000,summer,Super Lig,2015
179,73,Brazil,74,77,Left,2015.0,67,70,56,66,62,77,57,53,56,74,91,84,78,74,66,83,59,66,75,74,73,23,72,65,57,,33,29,26,9,5,6,9,7,23,Left Winger,1800000,summer,Super League 1,2015
180,78,Spain,74,75,Left,2015.0,71,72,55,78,70,76,79,82,73,75,78,78,74,71,76,75,63,69,71,69,70,37,68,77,71,,23,23,25,13,7,7,9,9,26,Centre-Forward,1500000,summer,Laliga,2015
187,80,Brazil,74,74,Left,2016.0,25,25,25,24,25,25,25,25,23,32,43,31,31,71,23,40,63,41,49,25,30,25,25,25,21,,25,25,25,75,71,59,74,79,25,Right-Back,3200000,summer,Ligue 1,2015
177,69,Brazil,74,74,Right,2016.0,78,53,63,75,57,74,68,55,72,76,83,86,76,74,72,72,70,83,69,67,71,70,72,67,60,,69,72,75,9,11,11,8,12,29,Right-Back,3500000,summer,Laliga,2015
180,78,Brazil,79,84,Left,2016.0,80,57,63,76,56,83,73,59,70,81,85,83,76,82,76,75,73,86,75,70,73,77,77,70,59,,76,80,82,7,7,9,12,5,24,Left-Back,28000000,summer,Serie A,2015
173,73,Brazil,74,77,Right,2017.0,67,49,57,74,55,69,63,47,71,73,79,73,76,75,80,69,68,83,68,60,83,79,59,69,51,,69,77,75,12,12,4,4,7,24,Defensive Midfield,11500000,summer,Serie A,2015
183,83,Spain,72,80,Right,2017.0,36,24,62,77,21,54,48,52,67,68,63,53,57,65,59,59,67,75,84,42,71,72,49,67,53,,71,76,64,11,13,9,10,15,23,Defensive Midfield,7000000,summer,Premier League,2015
187,78,Brazil,72,80,Right,2015.0,75,40,67,66,27,67,67,44,63,74,77,77,64,67,49,68,70,78,74,48,79,72,61,57,46,,70,74,72,12,11,5,7,7,21,Defensive Midfield,6000000,summer,Ligue 1,2015
177,65,Portugal,74,80,Right,2017.0,64,64,58,79,65,73,70,56,78,77,75,70,79,76,72,75,70,87,64,67,76,75,72,73,70,,60,70,64,8,10,14,8,6,25,Central Midfield,1500000,summer,Liga Portugal,2015
178,70,Brazil,72,78,Right,2020.0,57,70,75,60,68,74,57,68,59,68,74,73,58,68,70,82,81,68,73,75,68,41,72,67,70,,25,25,25,12,8,11,9,8,22,Right-Back,2000000,summer,Serie A,2015
171,69,Spain,72,78,Right,2016.0,70,62,56,77,49,79,58,57,71,80,76,78,58,63,84,64,66,48,52,59,46,47,73,70,62,,36,45,45,9,13,9,6,6,21,Attacking Midfield,4000000,summer,Laliga,2015
181,72,Portugal,72,77,Right,2016.0,67,61,52,76,61,74,77,79,74,74,65,65,66,57,67,83,46,58,57,79,41,51,71,73,67,,44,47,46,8,8,10,10,9,23,Central Midfield,1000000,summer,Liga Portugal,2015
185,75,Brazil,72,77,Left,2017.0,78,37,65,68,33,69,71,58,56,67,68,74,64,69,64,69,66,79,74,58,77,71,57,46,41,,65,75,75,3,3,3,3,3,26,Left-Back,2000000,summer,Serie A,2015
190,81,Brazil,72,76,Right,2016.0,46,71,76,58,69,67,39,37,37,73,68,69,53,69,50,85,74,74,84,63,60,27,70,50,77,,23,23,31,6,7,14,9,5,26,Centre-Forward,7200000,summer,Laliga,2015
186,86,Brazil,72,74,Right,2015.0,55,45,77,62,42,44,35,35,63,60,50,54,51,57,46,60,55,58,88,49,78,70,35,43,57,,72,76,72,9,15,11,8,13,25,Centre-Back,6500000,summer,Laliga,2015
180,80,Spain,71,75,Right,2017.0,45,38,38,75,41,68,59,54,76,74,63,55,66,67,60,48,54,63,64,66,60,74,55,75,38,,75,69,73,6,9,5,13,5,21,Central Midfield,13100000,summer,Ligue 1,2015
180,74,Portugal,70,82,Right,2015.0,73,46,61,72,54,72,67,68,59,70,78,79,75,70,72,72,68,74,61,61,68,72,61,58,45,,65,71,69,5,8,14,13,13,21,Right-Back,15000000,summer,Laliga,2015
170,67,Portugal,70,81,Right,2017.0,63,62,47,72,57,76,70,73,66,74,77,74,86,68,86,75,58,66,51,71,68,50,62,65,75,,44,45,54,14,12,11,15,14,22,Attacking Midfield,1500000,summer,Liga Portugal,2015
192,84,Portugal,68,80,Right,2020.0,25,25,25,29,20,25,25,20,25,25,42,48,50,62,40,25,60,34,70,25,25,25,25,25,25,,25,25,25,70,65,60,65,73,23,Goalkeeper,1200000,winter,Liga Portugal,2015
180,71,Spain,68,79,Right,2018.0,48,76,64,48,71,72,51,54,32,71,69,68,73,62,73,67,73,67,46,61,45,22,70,54,63,,25,24,20,8,7,13,7,14,19,Centre-Forward,10000000,summer,Laliga,2015
170,63,Spain,68,75,Right,2015.0,38,65,64,60,63,73,59,56,47,70,76,78,77,74,77,67,75,68,47,55,54,22,77,64,61,,24,27,24,10,5,8,11,8,22,Left Winger,7000000,summer,Premier League,2015
189,82,Brazil,67,72,Left,2017.0,37,68,76,45,56,57,39,29,36,61,69,75,52,72,48,62,61,58,69,53,65,25,73,47,58,,25,25,25,6,14,10,8,10,24,Centre-Forward,1800000,summer,Laliga,2015
170,73,Brazil,80,84,Left,2018.0,75,68,68,80,67,86,81,78,74,84,86,84,85,71,85,78,61,71,61,77,55,43,78,81,77,,41,62,47,13,15,9,12,5,24,Right Winger,30000000,summer,1 Bundesliga,2015
177,75,Spain,67,74,Right,2015.0,60,71,57,61,59,66,51,35,53,68,71,68,72,59,70,74,72,71,65,60,35,25,72,54,70,,31,31,31,14,11,6,11,9,23,Centre-Forward,1500000,summer,Laliga,2015
174,68,Spain,72,77,Left,2016.0,63,63,42,75,63,81,79,70,70,83,77,75,82,56,78,60,41,61,52,72,47,25,63,67,59,,34,32,30,14,4,13,12,6,26,Right Winger,7000000,winter,Serie A,2015
173,69,Spain,65,68,Right,2015.0,63,65,47,64,35,65,56,67,49,64,84,78,74,74,71,54,67,64,53,56,53,22,71,51,55,,22,24,20,8,15,8,8,6,24,Right-Back,1000000,summer,Laliga,2015
178,70,Spain,64,72,Left,2017.0,67,49,46,71,49,60,54,48,61,67,66,61,69,62,75,57,55,63,56,43,44,28,56,64,55,,29,36,38,12,8,5,11,9,19,Left Winger,3900000,summer,Laliga,2015
170,64,Spain,75,80,Right,2016.0,67,64,31,78,56,82,79,69,72,82,79,76,93,65,80,61,72,64,61,70,55,24,71,76,71,,25,25,25,15,15,8,13,8,25,Attacking Midfield,2900000,summer,Laliga,2015
191,80,Spain,74,78,Right,2018.0,57,78,71,62,74,73,72,70,43,75,67,68,69,73,53,73,61,68,75,68,43,25,75,58,58,,25,23,25,10,10,7,14,6,25,Centre-Forward,8000000,summer,Premier League,2015
179,61,Spain,63,74,Left,2016.0,61,56,42,57,44,67,56,46,51,70,76,84,77,52,76,51,38,53,32,35,37,28,55,62,50,,21,28,24,12,15,14,7,13,20,Right Winger,8000000,summer,Laliga,2015
185,81,Cape Verde,69,77,Right,2016.0,44,72,71,62,72,70,71,53,43,69,67,73,64,64,61,73,71,68,78,63,75,28,65,56,60,,25,25,23,7,10,15,9,13,24,Centre-Forward,6500000,summer,Premier Liga,2015
172,70,Mali,71,74,Left,2019.0,66,77,66,69,64,67,52,49,63,64,89,91,87,70,81,63,79,77,58,57,51,43,76,67,63,,43,44,46,12,14,8,7,9,24,Right Winger,2000000,summer,Jupiler Pro League,2015
193,83,Brazil,80,82,Right,2020.0,34,34,85,62,46,55,51,61,47,69,44,55,47,66,30,84,58,63,87,73,82,80,27,34,60,,84,86,78,10,13,13,8,12,26,Centre-Back,9500000,summer,Laliga,2015
176,70,Spain,79,82,Right,2020.0,72,67,39,76,48,84,69,46,64,82,89,93,80,77,79,84,82,90,68,61,82,64,73,72,51,,56,61,63,8,7,8,12,12,25,Right Winger,17000000,summer,Laliga,2015
176,71,Spain,77,86,Left,2021.0,78,49,52,73,56,79,75,80,68,78,87,85,84,80,71,73,64,78,64,68,65,74,72,60,51,74.0,70,74,76,7,13,10,7,13,20,Left-Back,2100000,winter,Liga Portugal,2015
183,75,Spain,76,76,Right,2017.0,57,22,81,74,40,48,49,43,65,67,58,66,64,63,58,67,78,71,79,24,83,73,53,52,30,,76,74,78,16,8,13,10,13,30,Centre-Back,1100000,winter,Super Lig,2015
182,84,Spain,64,67,Right,2018.0,39,68,62,51,51,61,40,32,40,60,65,68,68,62,59,65,63,55,70,59,27,28,66,57,55,,25,25,25,10,8,15,13,14,24,Centre-Forward,1000000,summer,Laliga,2015
180,75,Iran,71,78,Right,2020.0,67,66,45,65,61,78,59,46,54,74,82,80,80,66,73,71,52,82,65,63,68,22,58,65,52,,25,32,40,13,11,9,7,7,21,Right Winger,1800000,summer,Eredivisie,2015
173,67,France,63,80,Right,2017.0,48,58,52,59,56,71,45,32,51,69,79,81,75,60,74,52,58,50,42,46,32,25,56,55,46,,22,25,21,9,8,11,6,6,18,Left Winger,5000000,summer,Ligue 1,2015
180,77,Turkey,65,71,Left,2018.0,65,55,51,66,60,68,67,60,57,66,75,75,72,63,67,72,63,65,61,60,69,65,60,59,48,,65,65,61,10,12,9,10,8,24,Left-Back,1000000,summer,Super Lig,2015
186,79,Spain,83,83,Left,2015.0,53,84,84,76,83,78,68,69,66,80,70,75,68,80,58,88,81,72,88,78,80,32,84,68,82,,36,34,32,11,6,11,7,13,29,Centre-Forward,28000000,summer,Laliga,2015
180,74,Slovenia,66,75,Right,2020.0,61,67,60,55,61,70,59,51,52,65,75,69,71,54,70,69,66,63,71,59,35,11,68,59,70,67.0,16,11,18,9,12,7,8,7,21,Centre-Forward,3800000,winter,Super League,2015
180,71,Croatia,70,79,Right,2020.0,68,59,44,77,62,72,61,60,72,76,65,55,74,64,67,62,55,67,53,55,45,31,64,69,45,58.0,42,47,51,5,6,14,11,12,18,Central Midfield,3000000,winter,Serie A,2015
179,79,Spain,74,74,Right,2019.0,35,27,66,58,32,38,39,41,51,58,60,68,62,67,61,55,85,80,80,42,82,74,38,46,35,,74,81,75,8,12,12,9,7,27,Centre-Back,1000000,summer,Laliga,2015
176,73,Chile,73,83,Right,,59,79,75,62,74,69,53,56,57,70,78,76,71,67,74,78,67,65,61,65,42,12,73,60,71,,22,33,26,12,16,10,15,7,21,Centre-Forward,1670000,summer,Supersport Hnl,2015
185,73,England,57,68,Right,2016.0,45,35,52,67,40,51,39,33,52,63,67,64,67,58,69,53,73,66,68,49,62,55,49,49,44,,56,55,59,7,6,12,14,11,18,Centre-Back,2950000,winter,Premier League,2015
179,75,Slovenia,70,82,Right,2019.0,62,74,61,62,68,78,60,63,68,73,78,74,70,51,69,70,67,73,67,72,62,32,72,70,63,,34,34,33,15,11,13,6,12,21,Left Winger,1200000,summer,Superliga,2015
172,63,Brazil,68,78,Left,2020.0,58,54,46,76,58,73,67,68,70,72,73,76,65,54,81,65,59,67,43,68,47,27,42,68,52,65.0,41,48,56,7,12,8,11,10,19,Attacking Midfield,9000000,summer,Ligue 1,2015
184,71,Brazil,72,75,Right,2019.0,61,71,65,67,67,76,54,34,48,70,86,84,85,69,68,73,77,62,53,67,42,15,68,63,73,55.0,23,28,27,6,14,5,13,12,25,Left Winger,4500000,winter,1 Bundesliga,2015
187,74,Peru,69,76,Right,2018.0,29,60,72,69,25,63,40,29,67,67,65,67,54,69,58,65,76,75,76,55,76,71,63,61,31,,65,68,65,12,9,10,14,8,23,Centre-Back,1500000,summer,1 Bundesliga,2015
183,76,DR Congo,76,82,Right,2020.0,70,72,68,71,69,75,62,54,58,81,83,86,77,80,69,78,73,74,79,64,62,39,76,72,71,,30,29,21,6,13,6,14,6,24,Centre-Forward,7500000,summer,Laliga,2015
171,70,Chile,78,81,Right,2020.0,78,66,53,84,68,72,69,76,82,82,83,73,80,70,79,80,60,89,59,73,58,43,78,85,88,,57,65,60,15,7,12,8,13,26,Central Midfield,13000000,summer,1 Bundesliga,2015
186,81,Senegal,78,78,Right,2018.0,63,79,80,65,71,75,65,70,37,75,78,78,74,77,56,85,72,82,84,77,76,40,82,67,60,,35,38,19,14,13,9,8,16,30,Centre-Forward,3150000,summer,Super Lig,2015
188,80,Portugal,79,85,Right,2019.0,49,47,77,79,54,72,46,62,73,75,68,67,71,75,69,85,68,84,88,67,89,83,61,60,43,,74,84,73,9,7,13,14,15,23,Defensive Midfield,4500000,summer,Liga Portugal,2015
172,62,Spain,70,82,Left,2020.0,67,70,51,62,59,78,71,48,65,74,69,71,57,64,81,45,51,62,47,60,32,30,71,67,72,66.0,18,23,27,14,15,13,14,13,18,Right Winger,1000000,summer,Laliga,2015
185,74,Czech Republic,69,72,Right,2018.0,61,52,63,72,59,68,58,60,72,75,64,64,63,71,66,70,66,74,72,60,69,64,63,62,68,62.0,63,65,59,10,8,11,16,11,24,Central Midfield,1500000,winter,Super Lig,2015
185,79,France,58,73,Right,2018.0,37,31,48,45,17,37,28,28,39,40,67,60,64,49,54,41,62,33,61,24,66,51,35,32,39,45.0,57,67,63,6,7,8,15,9,16,Centre-Back,2200000,summer,Bundesliga,2015
175,69,Serbia,70,82,Right,2020.0,73,64,39,71,53,75,63,36,58,73,83,75,77,66,81,51,66,54,49,45,71,42,65,64,47,,23,43,28,15,8,8,10,5,19,Left Winger,1200000,summer,Laliga,2015
194,82,Ukraine,78,78,Right,2017.0,11,18,18,29,7,16,11,14,41,22,49,48,60,79,28,38,75,33,81,17,38,12,9,42,15,66.0,9,12,11,77,71,68,76,83,27,Goalkeeper,3300000,winter,Super Lig,2015
182,74,Switzerland,60,79,Right,2018.0,50,58,57,65,55,63,50,41,64,58,74,68,64,53,65,67,61,56,57,38,43,23,64,59,52,,36,45,50,10,9,9,10,7,17,Centre-Forward,2000000,summer,Bundesliga,2015
194,88,Denmark,67,75,Right,2017.0,32,66,71,59,57,66,59,58,45,68,63,65,58,62,56,71,70,62,84,58,58,26,65,59,59,,19,26,22,15,6,13,7,10,22,Centre-Forward,2500000,winter,1 Bundesliga,2015
188,81,Brazil,78,81,Left,2019.0,48,30,77,67,49,62,37,40,52,64,68,66,54,77,71,48,86,68,79,28,72,81,30,60,47,,78,83,79,7,9,7,13,14,26,Centre-Back,1500000,summer,Liga Portugal,2015
184,88,Nigeria,66,74,Right,2020.0,40,66,69,50,51,60,47,38,36,66,79,80,65,57,63,73,62,55,83,55,27,17,58,53,54,57.0,22,19,21,6,6,12,6,10,22,Centre-Forward,5000000,winter,Premier Liga,2015
179,72,Uruguay,75,83,Left,2020.0,71,30,70,69,24,52,32,40,56,69,74,73,55,72,66,40,55,78,64,34,81,73,43,42,38,45.0,72,77,78,13,13,8,6,8,21,Centre-Back,2500000,winter,Laliga,2015
187,85,Paraguay,71,75,Right,2020.0,56,71,75,70,67,64,55,55,46,68,69,68,75,71,56,75,77,72,80,65,63,33,70,60,73,,25,19,23,10,7,13,10,12,24,Centre-Forward,3100000,summer,Superliga,2015
178,68,Brazil,61,74,Right,2016.0,57,58,43,55,53,69,55,43,59,66,69,73,74,42,72,57,57,62,45,44,44,27,56,60,53,,26,31,41,8,11,10,11,15,20,Left Winger,1000000,summer,1 Bundesliga,2015
180,65,Serbia,71,75,Left,2019.0,75,38,56,68,55,66,66,44,49,68,77,75,68,72,69,69,65,76,49,65,76,69,61,48,43,62.0,70,67,69,15,8,13,11,14,24,Left-Back,1500000,winter,1 Bundesliga,2015
169,63,Spain,75,76,Right,2018.0,66,57,39,82,62,77,67,56,71,81,76,73,79,77,88,64,63,68,57,63,43,28,76,80,48,,19,17,22,14,15,8,16,11,25,Right Winger,1000000,summer,Laliga,2015
178,76,Switzerland,67,83,Right,2015.0,66,68,47,67,64,72,71,58,67,75,81,82,80,60,72,71,68,68,64,72,59,45,35,60,50,,58,52,62,11,6,8,7,7,19,Attacking Midfield,1600000,summer,1 Bundesliga,2015
188,77,Uruguay,73,82,Left,2020.0,64,68,74,68,68,79,64,70,58,82,76,79,75,73,56,82,71,59,75,77,57,30,67,64,62,,39,40,36,7,15,10,10,12,20,Attacking Midfield,7000000,summer,Eredivisie,2015
179,73,Spain,78,85,Right,2018.0,75,73,40,67,55,89,84,75,54,86,89,92,93,77,77,64,72,76,57,65,40,22,78,62,70,,18,27,22,12,16,14,11,11,21,Centre-Forward,6000000,summer,Premier League,2015
183,78,Portugal,68,77,Left,2017.0,52,69,55,68,60,72,60,61,61,74,79,82,69,56,61,67,53,56,64,55,50,35,65,69,53,56.0,35,35,30,5,6,14,7,13,18,Left Midfield,5000000,summer,Ligue 1,2015
180,70,Ivory Coast,75,77,Left,2018.0,69,79,70,74,73,75,73,70,68,77,87,89,82,70,80,74,70,80,73,74,67,18,72,73,72,,17,18,12,15,9,10,15,16,26,Centre-Forward,2000000,summer,Ligue 1,2015
178,74,Bosnia Herzegovina,66,73,Right,2018.0,43,65,45,69,45,72,38,33,67,71,73,74,72,63,72,73,64,74,58,66,66,54,58,59,40,,55,59,60,8,15,9,7,13,22,Defensive Midfield,1680000,summer,Super League 1,2015
177,75,Uruguay,65,77,Right,2020.0,60,39,59,50,38,63,30,34,44,58,83,76,62,67,69,30,68,69,59,34,59,65,56,37,38,,68,63,62,15,16,11,12,13,20,Right-Back,1000000,summer,Premier Liga,2015
184,79,Korea Republic,78,82,Right,2020.0,72,81,65,75,73,83,79,70,53,78,85,86,78,79,77,82,65,76,56,86,53,29,80,69,71,72.0,17,19,23,11,13,13,6,10,23,Centre-Forward,30000000,summer,Premier League,2015
190,82,Korea Republic,73,77,Right,2018.0,55,74,76,67,64,78,65,33,41,76,65,67,64,65,53,82,66,80,81,69,73,29,72,64,61,,25,37,22,7,10,12,7,8,24,Centre-Forward,1500000,winter,Liga Portugal,2015
179,72,Belgium,61,79,Right,2017.0,60,58,34,61,47,69,61,40,39,66,77,69,69,48,68,55,43,55,42,48,30,18,54,49,47,48.0,16,29,24,14,9,15,8,8,17,Right Winger,1000000,summer,1 Bundesliga,2015
185,75,Netherlands,66,75,Right,2021.0,51,47,49,68,41,61,43,43,66,71,63,53,58,59,58,63,57,65,62,63,63,54,64,72,39,,47,64,57,14,15,11,13,14,20,Central Midfield,3150000,winter,Serie A,2015
192,90,Croatia,69,71,Right,2023.0,16,12,15,23,17,16,14,15,22,19,20,21,17,62,19,22,25,15,45,18,19,18,14,54,20,15.0,15,14,12,68,67,65,69,72,28,Goalkeeper,2600000,winter,Serie A,2015
184,70,Portugal,75,77,Right,2019.0,74,38,67,66,44,67,56,55,61,68,79,85,71,74,63,61,67,77,69,49,69,71,62,59,58,64.0,73,76,78,10,11,14,12,16,26,Right-Back,3700000,winter,Premier League,2015
177,70,Georgia,65,65,Right,2018.0,51,28,64,69,38,53,57,51,58,66,63,58,65,47,72,40,67,73,64,22,73,66,47,58,33,,66,70,61,13,8,8,16,15,29,Defensive Midfield,1500000,summer,Ligue 1,2015
183,75,Korea Republic,76,81,Right,2018.0,72,70,51,76,74,82,75,72,69,77,78,75,84,75,81,79,71,74,63,81,54,58,73,72,67,,49,60,56,10,13,9,14,8,26,Central Midfield,5000000,summer,1 Bundesliga,2015
185,76,Czech Republic,68,77,Right,2019.0,65,69,60,67,62,73,59,49,51,71,68,74,72,68,67,66,76,63,65,55,39,32,69,61,55,,20,28,21,14,10,12,10,10,21,Centre-Forward,1500000,summer,1 Bundesliga,2015
168,67,Ivory Coast,73,78,Right,2020.0,65,48,60,75,47,74,56,51,73,73,75,76,74,75,91,78,88,85,58,72,72,73,62,72,41,,72,68,63,14,13,9,10,12,23,Defensive Midfield,1000000,summer,Ligue 1,2015
178,67,Netherlands,74,81,Right,2019.0,67,72,36,68,65,80,80,58,73,78,88,85,90,67,72,70,53,68,38,75,41,23,64,68,63,,28,26,25,15,12,9,11,9,21,Attacking Midfield,2000000,summer,Super League,2015
184,77,Brazil,77,83,Right,2020.0,30,23,78,70,31,50,26,26,60,56,70,65,64,72,58,45,83,63,77,35,72,79,26,30,54,63.0,77,80,78,7,15,9,13,10,23,Centre-Back,11000000,winter,Ligue 1,2015
182,77,Spain,74,86,Right,2016.0,42,35,75,72,40,51,38,35,68,63,68,73,58,67,69,49,73,72,71,32,65,77,35,40,45,,74,81,78,10,13,15,13,6,18,Centre-Back,5000000,summer,Laliga,2015
185,77,England,67,81,Right,2020.0,57,26,66,65,24,65,41,29,53,65,79,80,64,65,70,41,64,67,76,26,56,62,51,39,26,,67,71,69,8,13,14,7,7,18,Centre-Back,4900000,summer,Premier League,2015
187,78,Brazil,61,71,Right,2020.0,34,64,66,61,52,61,47,38,56,63,58,55,59,53,63,61,66,61,65,53,59,31,61,53,64,,36,38,36,9,13,8,13,13,18,Central Midfield,2200000,summer,1 Bundesliga,2015
176,72,Spain,75,75,Right,2018.0,71,74,47,76,75,83,82,78,73,77,79,68,80,75,74,81,62,53,56,84,46,34,73,79,66,,19,26,27,11,15,7,6,13,29,Attacking Midfield,8600000,summer,Premier League,2015
190,85,Croatia,67,75,Right,2020.0,24,19,70,64,31,60,24,25,55,62,62,67,47,60,66,42,68,62,77,26,65,66,30,40,36,37.0,61,65,65,6,6,6,11,9,21,Centre-Back,7500000,summer,Scottish Premiership,2015
176,73,Korea Republic,75,75,Left,2018.0,71,31,57,74,42,72,71,59,73,74,75,75,78,74,78,67,73,74,65,52,59,74,53,67,62,74.0,77,77,76,8,11,13,13,13,28,Left-Back,3000000,summer,1 Bundesliga,2015
172,62,Brazil,76,79,Right,2018.0,73,43,44,72,51,76,74,79,65,76,87,79,78,77,88,73,69,84,46,65,67,70,72,63,78,,78,78,78,16,12,15,14,16,26,Right-Back,4500000,summer,1 Bundesliga,2015
185,77,Ivory Coast,70,77,Right,2019.0,61,73,66,69,64,71,70,54,45,69,69,69,64,67,64,70,66,66,74,66,53,35,73,57,65,,21,21,21,13,13,15,11,10,22,Centre-Forward,1000000,summer,Ligue 1,2015
192,88,Senegal,75,77,Right,2019.0,49,45,78,64,49,53,45,55,62,67,70,78,52,71,42,81,85,81,88,58,78,75,47,57,72,,75,73,71,11,7,16,9,12,25,Centre-Back,3000000,summer,Jupiler Pro League,2015
181,77,Brazil,70,85,Left,2020.0,37,64,66,68,55,78,60,54,62,77,86,81,85,66,62,75,69,75,70,66,34,20,68,65,67,,17,14,18,11,15,11,15,12,19,Left Winger,8000000,summer,Premier League,2015
183,85,France,74,77,Right,2018.0,72,46,72,74,37,69,66,51,69,72,74,75,70,72,72,60,72,73,78,57,78,73,37,69,45,,75,77,77,9,6,6,9,11,25,Centre-Back,2000000,summer,Ligue 1,2015
186,79,Spain,75,76,Right,2019.0,53,77,78,68,75,71,42,46,49,76,66,74,65,64,56,77,74,72,79,62,71,37,77,65,70,63.0,15,34,21,7,9,8,13,13,26,Centre-Forward,2000000,winter,Laliga,2015
186,83,Ivory Coast,74,77,Right,2017.0,60,34,78,60,29,46,39,28,48,62,57,63,51,71,48,42,63,71,90,29,79,75,54,45,31,,71,78,66,6,12,15,10,13,26,Centre-Back,6500000,winter,Premier League,2015
172,73,France,72,82,Right,2017.0,68,67,58,69,64,73,46,48,59,74,77,83,81,68,81,65,37,70,57,59,36,19,68,67,63,56.0,13,18,18,12,15,10,7,13,21,Left Winger,1000000,summer,Ligue 1,2015
181,70,Jamaica,62,81,Left,2018.0,55,59,57,63,54,66,49,31,45,68,92,91,89,64,68,51,55,48,56,53,36,21,55,66,66,,16,12,13,12,13,6,15,14,18,Left Winger,1400000,summer,Jupiler Pro League,2015
186,82,Italy,59,74,Right,2020.0,42,52,49,65,46,49,57,38,63,65,58,66,57,63,62,59,55,66,69,64,50,39,49,58,49,,47,42,40,12,7,10,13,11,19,Attacking Midfield,1250000,summer,Serie A,2015
184,76,Italy,60,72,Right,2018.0,47,28,46,61,34,57,43,45,60,63,64,63,59,63,68,48,58,59,53,53,58,66,58,62,44,,44,58,53,12,7,8,8,10,20,Defensive Midfield,3500000,winter,Serie A,2015
168,64,Uruguay,71,79,Right,2020.0,51,50,32,75,50,71,53,32,72,76,79,75,85,65,93,62,31,79,64,47,71,65,65,69,48,69.0,55,60,66,5,5,13,7,9,19,Defensive Midfield,3000000,summer,Serie A,2015
185,83,France,67,83,Right,2020.0,54,39,66,72,33,65,34,45,70,67,68,62,59,60,64,72,60,72,82,61,69,70,45,65,46,62.0,62,68,60,11,15,16,10,15,18,Defensive Midfield,2600000,summer,Ligue 1,2015
