height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
186,80,Croatia,79,79,Right,2020,69,54,66,82,66,72,64,58,82,79,54,54,66,78,64,72,56,75,69,74,76,78,62,77,68,72,76,76,76,8,9,14,15,6,31,Defensive Midfield,1950000,summer,Serie A,2020
176,67,France,78,81,Right,2020,72,66,54,82,68,76,70,76,78,78,65,62,74,78,76,76,69,78,64,74,72,76,72,78,78,80,51,74,70,9,10,11,8,9,27,Central Midfield,17500000,summer,Serie A,2020
190,84,Germany,78,79,Right,2020,9,12,12,26,11,15,13,16,23,22,36,38,40,76,42,53,72,31,67,15,26,13,10,34,22,32,80,17,9,78,76,71,74,80,28,Goalkeeper,7000000,summer,1 Bundesliga,2020
180,74,Paraguay,77,84,Right,2020,67,78,78,75,67,78,73,64,63,79,75,76,74,74,75,75,76,67,75,65,32,21,79,73,69,76,44,20,15,8,14,9,14,13,24,Centre-Forward,6500000,winter,Serie A,2020
185,75,Turkey,77,84,Right,2020,56,76,73,74,74,77,68,63,47,75,72,72,74,73,74,85,82,71,84,72,70,29,74,65,80,68,15,33,24,8,14,8,13,13,23,Centre-Forward,9000000,summer,Laliga,2020
188,82,Croatia,77,84,Right,2020,68,66,65,79,69,78,69,59,77,80,56,62,70,75,54,78,68,77,76,75,76,72,75,74,61,74,64,72,64,11,13,13,13,14,25,Attacking Midfield,14500000,summer,Serie A,2020
190,78,France,77,84,Left,2020,12,13,21,28,17,16,15,18,24,25,31,27,21,63,34,55,70,36,68,16,29,25,15,21,19,55,72,12,18,78,74,73,76,84,23,Goalkeeper,7500000,summer,Ligue 1,2020
184,80,Denmark,77,84,Right,2020,73,50,59,73,62,76,63,25,68,74,89,92,67,72,71,65,83,95,75,62,73,69,72,65,33,70,48,77,72,12,8,12,10,8,23,Right-Back,13700000,winter,Serie A,2020
168,62,Italy,77,82,Right,2020,75,48,30,80,49,75,75,75,80,80,66,54,65,70,87,65,51,72,63,72,71,70,65,80,73,76,72,73,73,10,6,8,11,13,25,Central Midfield,25000000,summer,Serie A,2020
183,78,Italy,77,77,Right,2020,40,25,74,54,33,54,38,17,54,58,67,62,70,73,79,52,80,57,71,25,85,78,23,30,35,74,77,81,79,13,11,13,11,6,30,Centre-Back,2000000,summer,Serie A,2020
190,77,Italy,76,86,Right,2020,34,48,79,57,40,41,38,34,40,63,54,55,37,74,57,51,71,75,75,34,76,77,32,39,47,63,19,77,76,13,12,8,6,8,24,Centre-Back,21000000,summer,Serie A,2020
185,80,Belgium,76,85,Right,2020,77,58,66,73,40,75,58,33,70,76,83,82,72,76,66,62,70,85,59,52,68,76,76,66,27,68,40,73,72,14,9,15,10,15,24,Right-Back,20900000,summer,Premier League,2020
182,79,Switzerland,76,76,Right,2020,74,72,68,74,57,78,78,66,69,77,76,79,74,75,67,80,65,79,76,79,72,76,75,74,62,76,36,73,68,15,15,7,14,9,28,Left Winger,3000000,summer,1 Bundesliga,2020
186,85,Italy,76,76,Right,2020,39,78,90,65,70,68,68,36,35,76,49,66,54,72,55,78,83,62,85,68,40,19,78,42,72,74,35,13,12,14,11,10,13,7,28,Centre-Forward,21800000,summer,Serie A,2020
172,69,France,76,76,Left,2020,75,70,59,73,62,83,75,71,64,82,75,72,88,72,83,73,72,72,54,70,80,52,74,74,68,73,69,40,34,14,14,8,11,8,28,Right Winger,11700000,summer,Premier League,2020
168,69,Nigeria,75,81,Right,2020,72,70,58,67,72,82,47,55,57,76,93,92,91,68,91,76,88,68,68,66,38,34,71,64,60,74,50,36,32,7,13,12,13,9,24,Left Winger,5000000,summer,Ligue 1,2020
183,75,Italy,75,81,Right,2020,65,58,64,79,60,75,64,58,76,77,68,66,66,72,67,70,57,66,62,67,68,72,69,73,64,66,13,69,63,12,6,15,8,8,25,Defensive Midfield,8450000,summer,Serie A,2020
194,86,Kosovo,75,79,Left,2020,35,77,76,64,61,68,58,30,42,75,49,69,48,74,37,78,54,72,92,66,51,18,76,63,67,56,23,25,22,8,9,14,9,10,26,Centre-Forward,21000000,summer,Serie A,2020
180,73,Croatia,75,79,Right,2020,75,62,47,82,65,77,64,57,78,78,76,73,63,72,67,70,43,63,68,74,74,58,62,76,60,76,55,68,66,6,15,12,13,12,25,Central Midfield,15000000,summer,Serie A,2020
185,75,Italy,75,75,Left,2020,12,14,13,32,18,14,13,12,31,22,49,46,46,71,34,46,57,27,68,19,12,20,10,43,17,63,68,19,19,74,76,61,73,79,29,Goalkeeper,4580000,summer,Serie A,2020
190,86,Sweden,73,73,Right,2020,28,76,79,65,68,64,38,42,31,69,63,67,57,72,55,70,64,76,78,55,71,22,77,60,60,61,25,17,20,10,9,14,15,6,29,Centre-Forward,6500000,summer,1 Bundesliga,2020
193,90,Switzerland,72,82,Right,2020,13,10,13,35,10,21,13,12,33,30,26,26,34,72,24,51,34,21,68,10,24,14,10,55,12,50,74,15,15,73,63,68,69,78,22,Goalkeeper,7200000,summer,1 Bundesliga,2020
173,77,Switzerland,72,82,Right,2020,67,41,65,67,45,70,58,36,68,69,83,79,70,70,76,46,65,79,80,35,77,63,63,59,30,71,69,72,71,6,9,8,11,13,22,Right-Back,2000000,summer,Serie A,2020
185,72,Turkey,72,76,Right,2020,71,32,59,69,27,73,62,31,66,69,90,90,77,60,65,60,80,79,65,37,66,66,57,39,39,60,73,73,67,6,14,15,9,10,26,Right-Back,1750000,summer,Super Lig,2020
176,72,England,71,78,Right,2020,71,53,46,74,40,67,63,61,66,68,67,63,77,64,82,65,59,70,58,62,80,71,62,70,49,70,28,70,68,7,12,14,10,11,25,Central Midfield,6500000,summer,Premier League,2020
183,74,Germany,71,75,Right,2020,72,55,59,75,39,70,63,35,69,73,61,64,63,73,65,75,64,76,59,61,70,70,58,68,49,63,72,71,68,13,11,10,11,8,24,Right-Back,1300000,summer,1 Bundesliga,2020
178,75,Japan,71,74,Right,2020,58,59,70,71,26,67,43,46,75,70,72,72,59,70,67,67,85,70,70,65,76,71,49,57,62,71,50,71,67,9,13,7,11,5,27,Defensive Midfield,1700000,summer,1 Bundesliga,2020
188,72,Italy,70,86,Right,2020,40,73,70,53,72,64,43,47,36,74,66,63,64,67,64,68,64,62,68,67,52,16,70,45,69,60,65,19,19,14,10,15,7,11,21,Centre-Forward,19500000,summer,Serie A,2020
180,75,United States,70,82,Right,2020,57,29,56,63,33,66,58,21,59,64,89,91,82,61,75,48,80,87,71,31,64,63,60,56,33,59,52,69,66,6,14,10,6,11,22,Right-Back,2500000,summer,Liga Portugal,2020
180,74,Tunisia,70,77,Right,2020,65,57,62,63,58,67,52,48,54,68,86,86,80,70,76,62,49,69,56,63,70,66,59,56,63,54,66,67,66,12,9,8,9,10,24,Right-Back,1000000,summer,Super League 1,2020
188,78,Turkey,70,76,Right,2020,64,60,64,69,62,76,65,64,63,74,79,78,79,65,70,67,64,67,71,61,53,23,63,64,62,55,42,24,22,7,9,16,16,6,24,Centre-Forward,1150000,summer,Super Lig,2020
184,79,Germany,70,75,Right,2020,32,23,69,69,28,56,21,26,72,61,53,64,61,66,60,50,75,61,73,31,69,68,31,59,37,60,68,70,68,13,10,10,9,10,26,Centre-Back,2400000,summer,Serie A,2020
183,76,Italy,69,80,Right,2020,62,36,29,74,38,70,52,58,70,75,67,63,66,72,59,55,36,68,48,71,79,47,57,69,40,57,61,59,50,10,7,5,7,10,23,Central Midfield,7000000,summer,Serie A,2020
169,65,Argentina,69,78,Left,2020,68,65,34,67,66,72,65,55,55,70,78,67,83,66,90,60,34,73,30,63,33,21,62,65,54,61,69,25,20,5,6,13,6,15,24,Right Winger,1300000,summer,Super League 1,2020
178,72,Sweden,69,76,Left,2020,77,56,30,63,57,71,70,60,51,68,90,82,85,63,74,55,58,69,45,56,28,26,48,70,46,55,66,37,25,11,7,10,16,14,24,Right Midfield,3000000,summer,Ligue 1,2020
180,70,Italy,69,73,Left,2020,69,31,56,63,36,65,55,44,53,66,76,79,73,66,77,48,68,77,52,44,62,70,61,54,38,62,68,66,65,10,15,10,5,11,26,Left-Back,1500000,summer,Serie A,2020
185,74,Japan,69,72,Right,2020,54,75,57,57,62,67,55,38,36,63,77,77,66,67,54,65,51,44,76,61,32,12,69,53,57,57,70,11,11,5,14,7,10,15,26,Centre-Forward,1500000,summer,Jupiler Pro League,2020
188,85,Germany,69,70,Right,2020,67,66,57,67,65,74,65,45,53,72,77,76,70,58,72,67,44,61,66,65,64,35,67,61,50,62,25,48,39,7,7,6,14,13,27,Left Winger,1500000,summer,1 Bundesliga,2020
181,66,Kosovo,68,81,Left,2020,57,60,36,64,46,78,63,29,54,74,82,76,76,55,78,52,71,59,33,65,29,20,58,63,42,56,65,21,18,7,11,6,12,7,21,Right Winger,3000000,summer,Super League,2020
184,72,New Zealand,67,81,Left,2020,68,54,49,67,37,66,67,57,65,69,75,75,74,65,66,53,67,82,72,50,68,62,66,65,59,68,20,64,62,12,11,10,9,12,19,Left-Back,1200000,summer,Jupiler Pro League,2020
196,74,France,66,80,Left,2020,14,9,10,35,5,17,12,10,39,23,21,33,24,59,25,50,42,29,49,5,27,19,8,42,11,49,42,15,17,68,63,66,63,68,20,Goalkeeper,6500000,summer,Premier League,2020
185,73,Italy,66,74,Right,2020,13,14,12,30,18,21,21,17,20,20,44,48,39,57,59,45,51,34,54,16,20,26,15,18,25,50,33,20,14,70,65,60,61,70,24,Goalkeeper,3000000,summer,Serie A,2020
175,68,France,65,77,Right,2020,64,58,54,67,53,67,65,53,65,64,75,73,88,57,80,58,61,58,59,56,56,38,59,62,55,59,24,49,47,11,11,9,10,5,20,Left Winger,1380000,summer,Serie A,2020
175,76,Argentina,65,75,Right,2020,61,64,57,64,54,66,55,32,51,63,72,74,76,65,76,62,60,68,66,60,28,20,64,57,70,60,41,16,18,11,14,10,14,12,22,Centre-Forward,6500000,summer,Premier League,2020
193,81,Netherlands,64,75,Left,2020,35,21,64,55,27,37,25,28,52,38,64,67,35,51,42,43,71,60,79,37,71,57,28,25,37,56,23,68,65,12,9,8,6,14,20,Centre-Back,8000000,summer,Ligue 1,2020
193,85,Germany,63,73,Right,2020,12,8,15,18,7,13,14,11,18,9,36,29,34,55,42,46,56,33,69,6,18,18,4,30,15,35,60,11,13,64,61,61,57,68,20,Goalkeeper,2000000,winter,Bundesliga,2020
193,79,Norway,62,77,Right,2020,25,62,59,55,47,61,45,30,31,64,58,60,52,57,55,62,64,65,74,52,61,21,61,50,58,55,10,23,23,7,14,14,8,9,20,Centre-Forward,1100000,summer,Eredivisie,2020
186,80,Senegal,62,71,Right,2020,44,71,66,52,64,54,47,38,39,58,50,52,56,53,50,62,63,54,65,49,52,25,62,50,62,54,58,24,21,14,10,15,5,7,22,Centre-Forward,1000000,summer,Jupiler Pro League,2020
185,75,Norway,59,76,Left,2020,46,42,50,62,39,61,51,44,61,61,69,64,68,56,74,47,67,65,59,45,56,54,49,57,49,56,37,55,57,12,6,13,13,8,21,Central Midfield,1500000,winter,Premier Liga,2020
174,71,Brazil,81,84,Left,2020,72,73,55,85,76,86,75,61,76,83,68,67,79,77,79,79,74,59,66,82,44,70,77,81,67,80,32,72,66,11,6,15,13,7,27,Attacking Midfield,1500000,summer,Ligue 1,2020
175,74,Brazil,76,82,Left,2020,73,73,43,74,69,82,78,71,59,78,79,79,85,71,88,74,66,71,61,73,61,39,73,69,71,70,77,37,29,15,12,15,15,9,24,Attacking Midfield,8250000,summer,Premier League,2020
186,72,Spain,75,84,Left,2020,40,80,73,69,70,78,40,34,57,77,62,71,73,70,54,73,74,66,72,74,64,22,72,67,70,66,25,21,22,12,13,8,9,12,24,Centre-Forward,10000000,winter,Laliga,2020
183,75,Spain,74,80,Right,2020,76,35,65,73,59,74,73,30,67,75,81,77,69,70,74,58,67,69,65,51,70,69,66,58,30,71,73,74,73,12,12,5,9,13,23,Right-Back,11000000,summer,Serie A,2020
169,67,Cape Verde,70,78,Right,2020,61,66,49,63,63,71,61,65,53,70,92,85,83,66,86,67,58,72,47,65,37,24,66,64,64,59,67,34,27,10,9,15,9,11,24,Right Winger,3000000,summer,Ligue 1,2020
177,76,Spain,70,75,Right,2020,66,68,61,69,64,72,66,69,67,70,69,69,65,64,82,75,66,81,84,70,76,52,70,71,67,74,55,58,57,12,13,8,8,10,26,Attacking Midfield,1200000,summer,Laliga,2020
177,70,Spain,69,82,Right,2020,45,72,58,62,54,69,56,45,57,70,80,73,72,61,65,64,64,63,71,61,38,31,71,59,61,70,15,32,35,7,10,13,8,14,22,Centre-Forward,2000000,summer,Laliga,2020
189,77,Spain,69,81,Right,2020,32,28,66,63,18,34,27,34,49,61,51,64,36,66,48,38,72,67,78,32,70,67,25,35,67,55,46,70,67,11,15,13,8,13,23,Centre-Back,3000000,summer,Laliga,2020
173,63,Spain,68,82,Left,2020,58,65,49,69,55,67,59,57,67,68,68,67,73,66,73,66,52,67,60,61,45,32,68,69,53,62,17,47,56,12,11,9,11,13,21,Right Winger,2500000,summer,Laliga,2020
172,65,Spain,67,82,Left,2020,64,73,53,63,58,71,60,54,58,70,79,79,70,56,71,80,60,44,58,68,38,23,58,61,57,57,40,37,34,11,5,13,7,12,22,Right Winger,13000000,summer,Serie A,2020
180,70,Spain,67,68,Left,2020,67,34,60,62,23,57,58,31,56,64,74,72,68,61,58,54,68,73,70,39,65,63,35,42,48,47,13,65,66,14,11,7,11,14,28,Left-Back,3000000,summer,Laliga,2020
183,75,United States,67,82,Right,2019,48,33,52,69,33,56,59,60,64,65,53,66,49,63,60,63,74,73,63,59,69,70,31,59,50,60,20,64,57,11,8,12,9,15,20,Defensive Midfield,1090000,summer,Jupiler Pro League,2020
180,75,Norway,63,78,Right,2019,57,54,49,60,48,66,50,37,53,65,84,80,79,53,68,53,56,65,58,49,42,32,54,57,59,59,13,34,32,9,7,14,9,8,20,Left Winger,4800000,summer,Serie A,2020
178,67,Sweden,57,70,Right,2019,43,49,38,61,38,66,43,34,53,65,78,69,77,50,71,49,58,54,44,41,47,39,48,54,39,49,52,42,42,8,7,10,5,5,21,Right Winger,3750000,summer,Premier Liga,2020
192,83,Hungary,63,76,Right,2019,63,26,72,57,24,22,18,19,61,34,55,68,44,59,44,28,73,58,70,33,68,64,37,37,46,46,48,65,59,10,14,9,10,12,22,Centre-Back,3860000,winter,Super Lig,2020
