sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality_x,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,club,name,age_y,nationality_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
202052,https://sofifa.com/player/202052/benik-afobe/150002,B. Afobe,Benik Afobe,21,1993-02-12,183,77,England,Milton Keynes Dons,English League One,3.0,64,73,500000,5000,ST,Right,1,2,3,Medium/Medium,Normal,No,,,SUB,23.0,Arsenal,,2015.0,,,81.0,64.0,56.0,65.0,27.0,65.0,,,,,,,,48,66,57,59,62,64,62,56,49,66,83,79,67,62,63,63,74,62,72,61,48,21,55,61,66,,25,25,25,6,5,8,9,6,AFC Bournemouth,Benik Afobe,22,DR Congo,Centre-Forward,CF,1200000.0,Wolves,England,13300000.0,in,winter,Premier League,2015,False,
203265,https://sofifa.com/player/203265/tyler-blackett/150002,T. Blackett,Tyler Blackett,20,1994-04-02,188,87,England,Manchester United,English Premier League,1.0,64,73,375000,7000,"CB, LB",Left,1,3,2,Medium/Medium,Normal,No,,,LCB,42.0,,2012-07-01,2020.0,,,72.0,38.0,61.0,51.0,62.0,70.0,,,,,,,"Long Throw-in, Long Passer (AI)",64,23,63,71,33,46,64,64,63,61,67,76,47,65,38,55,64,64,73,57,71,63,32,37,44,,59,64,61,14,10,14,7,13,Manchester United,Tyler Blackett,22,England,Left-Back,LB,1000000.0,Celtic,Scotland,1000000.0,in,summer,Premier League,2015,True,end of loan
203265,https://sofifa.com/player/203265/tyler-blackett/150002,T. Blackett,Tyler Blackett,20,1994-04-02,188,87,England,Manchester United,English Premier League,1.0,64,73,375000,7000,"CB, LB",Left,1,3,2,Medium/Medium,Normal,No,,,LCB,42.0,,2012-07-01,2020.0,,,72.0,38.0,61.0,51.0,62.0,70.0,,,,,,,"Long Throw-in, Long Passer (AI)",64,23,63,71,33,46,64,64,63,61,67,76,47,65,38,55,64,64,73,57,71,63,32,37,44,,59,64,61,14,10,14,7,13,Celtic FC,Tyler Blackett,21,England,Left-Back,LB,1000000.0,Man Utd,England,1000000.0,in,summer,Scottish Premiership,2015,True,free loan
206159,https://sofifa.com/player/206159/stefano-sabelli/150002,S. Sabelli,Stefano Sabelli,21,1993-01-13,179,70,Italy,Bari,Italian Serie B,2.0,64,73,375000,5000,RB,Right,1,3,2,Medium/Medium,Normal,No,,,RB,2.0,,2013-07-01,2020.0,,,75.0,38.0,51.0,54.0,64.0,67.0,,,,,,,,58,34,57,54,36,49,45,39,48,54,75,75,65,64,75,34,65,75,65,49,64,64,49,44,41,,60,68,68,9,8,9,6,10,Carpi FC 1909,Stefano Sabelli,23,Italy,Right-Back,RB,1200000.0,Bari,Italy,1200000.0,in,winter,Serie A,2015,True,loan with fee
215699,https://sofifa.com/player/215699/youssouf-sabaly/150002,Y. Sabaly,Youssouf Sabaly,21,1993-03-05,174,68,France,Évian Thonon Gaillard FC,French Ligue 1,1.0,64,73,375000,5000,"LB, RB",Right,1,3,2,Medium/Medium,Normal,No,,,LB,19.0,Paris Saint-Germain,,2015.0,,,69.0,36.0,57.0,63.0,63.0,61.0,,,,,,,,64,32,51,66,36,61,52,37,55,64,69,69,64,65,75,42,62,72,56,33,59,61,55,42,42,,63,67,65,8,10,7,14,10,FC Nantes,Youssouf Sabaly,22,Senegal,Right-Back,RB,5000000.0,Paris SG,France,5000000.0,in,summer,Ligue 1,2015,True,free loan
215699,https://sofifa.com/player/215699/youssouf-sabaly/150002,Y. Sabaly,Youssouf Sabaly,21,1993-03-05,174,68,France,Évian Thonon Gaillard FC,French Ligue 1,1.0,64,73,375000,5000,"LB, RB",Right,1,3,2,Medium/Medium,Normal,No,,,LB,19.0,Paris Saint-Germain,,2015.0,,,69.0,36.0,57.0,63.0,63.0,61.0,,,,,,,,64,32,51,66,36,61,52,37,55,64,69,69,64,65,75,42,62,72,56,33,59,61,55,42,42,,63,67,65,8,10,7,14,10,Paris Saint-Germain,Youssouf Sabaly,22,Senegal,Right-Back,RB,5000000.0,Évian,France,5000000.0,in,summer,Ligue 1,2015,True,end of loan
219681,https://sofifa.com/player/219681/jordan-amavi/150002,J. Amavi,Jordan Amavi,20,1994-03-09,176,70,France,OGC Nice,French Ligue 1,1.0,64,73,375000,4000,"LB, LM",Left,1,2,2,High/Medium,Lean,No,,,LB,19.0,,2013-08-01,2017.0,,,82.0,54.0,57.0,68.0,61.0,66.0,,,,,,,,64,51,41,60,61,69,60,46,53,63,80,84,77,63,72,67,80,72,64,41,62,61,61,50,65,,62,64,69,10,9,10,13,11,Aston Villa,Jordan Amavi,21,France,Left-Back,LB,2000000.0,OGC Nice,France,11000000.0,in,summer,Premier League,2015,False,
223537,https://sofifa.com/player/223537/emil-berggren/150002,E. Berggren,Emil Berggreen,21,1993-05-10,194,88,Denmark,Hobro IK,Danish Superliga,1.0,64,72,500000,5000,ST,Right,1,4,2,Medium/Low,Normal,No,,,ST,9.0,,2014-06-20,2017.0,,,64.0,64.0,42.0,57.0,28.0,71.0,,,,,,,,31,65,73,44,58,57,58,59,32,58,62,66,58,59,56,69,73,62,81,60,56,22,63,51,58,,25,23,21,14,5,12,6,9,1.FSV Mainz 05,Emil Berggreen,22,Denmark,Centre-Forward,CF,,E. Braunschweig,Germany,2500000.0,in,winter,Ger Bundesliga,2015,False,
208295,https://sofifa.com/player/208295/romain-saiss/150002,R. Saïss,Romain Saïss,24,1990-03-26,190,76,Morocco,Le Havre AC,French Ligue 2,2.0,64,70,450000,5000,"CDM, CM",Left,1,3,2,High/Low,Lean,No,,,RDM,6.0,,2013-07-01,2015.0,,,70.0,33.0,53.0,51.0,66.0,77.0,,,,,,,,45,25,70,67,31,44,41,34,60,58,72,69,63,60,46,48,63,82,76,33,75,61,38,40,46,,66,70,56,9,15,5,10,6,Angers SCO,Romain Saïss,25,Morocco,Centre-Back,CB,4000000.0,Le Havre AC,France,4000000.0,in,summer,Ligue 1,2015,False,
199792,https://sofifa.com/player/199792/anders-christiansen/150002,A. Christiansen,Anders Christiansen,24,1990-06-08,178,69,Denmark,FC Nordsjælland,Danish Superliga,1.0,64,69,550000,5000,"CM, ST, LM, CAM",Right,1,3,2,High/Medium,Lean,No,,,CM,5.0,,2012-01-01,2016.0,,,67.0,57.0,62.0,68.0,56.0,57.0,,,,,,,,55,55,42,67,59,67,61,63,62,66,64,69,72,63,82,61,62,71,43,54,71,55,67,62,62,,58,61,53,15,5,7,5,8,Malmö FF,Anders Christiansen,25,Denmark,Central Midfield,CM,1500000.0,Chievo Verona,Italy,1500000.0,in,winter,Allsvenskan,2015,False,
219789,https://sofifa.com/player/219789/hamari-traore/150002,H. Traoré,Hamari Traoré,22,1992-01-27,167,64,Mali,Lierse SK,Belgian Jupiler Pro League,1.0,64,69,375000,5000,RB,Right,1,3,2,Medium/Medium,Normal,No,,,RB,2.0,,2013-08-16,2016.0,,,72.0,27.0,54.0,68.0,64.0,62.0,,,,,,,Long Throw-in,63,21,54,62,28,67,26,33,46,66,73,71,77,52,83,27,64,78,56,32,55,58,42,47,46,,66,67,68,9,13,8,6,15,Stade Reims,Hamari Traoré,23,Mali,Right-Back,RB,10000000.0,Lierse SK,Belgium,10000000.0,in,summer,Ligue 1,2015,False,
201145,https://sofifa.com/player/201145/mickael-le-bihan/150002,M. Le Bihan,Mickaël Le Bihan,24,1990-05-16,184,80,France,Le Havre AC,French Ligue 2,2.0,64,68,600000,6000,"ST, RM",Right,1,3,2,Medium/Medium,Normal,No,,,RM,8.0,,2013-07-06,2016.0,,,72.0,61.0,53.0,66.0,44.0,70.0,,,,,,,,55,67,56,54,57,66,49,45,53,65,69,75,70,68,64,59,80,75,69,54,62,55,65,51,48,,38,39,38,12,15,7,7,12,OGC Nice,Mickaël Le Bihan,25,France,Centre-Forward,CF,,Le Havre AC,France,1500000.0,in,summer,Ligue 1,2015,False,
202024,https://sofifa.com/player/202024/remo-freuler/150002,R. Freuler,Remo Freuler,22,1992-04-15,181,74,Switzerland,FC Luzern,Swiss Super League,1.0,64,68,425000,5000,"CM, CDM, CAM",Right,1,3,3,Medium/Medium,Normal,No,,,SUB,26.0,,2014-02-18,2017.0,,,66.0,63.0,63.0,62.0,53.0,68.0,,,,,,,"Long Shot Taker (AI), Playmaker (AI)",59,62,38,67,42,58,48,65,66,66,64,68,70,66,59,72,58,84,64,62,62,54,73,59,60,,57,52,55,11,7,8,13,12,Atalanta BC,Remo Freuler,23,Switzerland,Central Midfield,CM,6500000.0,FC Luzern,Switzerland,3450000.0,in,winter,Serie A,2015,False,
216388,https://sofifa.com/player/216388/allan-saint-maximin/150002,A. Saint-Maximin,Allan Saint-Maximin,17,1997-03-12,173,67,France,AS Saint-Étienne,French Ligue 1,1.0,63,80,240000,3000,"LW, ST",Right,1,3,3,Medium/Medium,Lean,No,,,SUB,12.0,,2013-07-01,2017.0,,,80.0,54.0,53.0,70.0,26.0,43.0,,,,,,,"Selfish, Technical Dribbler (AI)",48,58,52,59,56,71,45,32,51,69,79,81,75,60,74,52,58,50,42,46,32,25,56,55,46,,22,25,21,9,8,11,6,6,Hannover 96,Allan Saint-Maximin,18,France,Left Winger,LW,24000000.0,Monaco,France,24000000.0,in,summer,Ger Bundesliga,2015,True,free loan
216388,https://sofifa.com/player/216388/allan-saint-maximin/150002,A. Saint-Maximin,Allan Saint-Maximin,17,1997-03-12,173,67,France,AS Saint-Étienne,French Ligue 1,1.0,63,80,240000,3000,"LW, ST",Right,1,3,3,Medium/Medium,Lean,No,,,SUB,12.0,,2013-07-01,2017.0,,,80.0,54.0,53.0,70.0,26.0,43.0,,,,,,,"Selfish, Technical Dribbler (AI)",48,58,52,59,56,71,45,32,51,69,79,81,75,60,74,52,58,50,42,46,32,25,56,55,46,,22,25,21,9,8,11,6,6,AS Monaco,Allan Saint-Maximin,18,France,Left Winger,LW,24000000.0,Saint-Étienne,France,5000000.0,in,summer,Ligue 1,2015,False,
222028,https://sofifa.com/player/222028/julian-weigl/150002,J. Weigl,Julian Weigl,18,1995-09-08,186,70,Germany,TSV 1860 München,German 2. Bundesliga,2.0,63,79,180000,2000,"CDM, CM",Right,1,3,2,Medium/Medium,Lean,No,,,SUB,28.0,,2013-07-01,2017.0,,,72.0,50.0,61.0,61.0,60.0,65.0,,,,,,,,53,46,47,69,49,58,43,47,61,66,73,72,61,61,54,52,56,73,64,57,61,63,51,61,48,,57,63,66,5,13,15,10,6,Borussia Dortmund,Julian Weigl,19,Germany,Defensive Midfield,DM,10000000.0,1860 Munich,Germany,2500000.0,in,summer,Ger Bundesliga,2015,False,
212622,https://sofifa.com/player/212622/joshua-kimmich/150002,J. Kimmich,Joshua Kimmich,19,1995-02-08,176,70,Germany,RB Leipzig,German 2. Bundesliga,2.0,63,78,250000,3000,CM,Right,1,3,3,Medium/Medium,Normal,No,,,LCM,17.0,,2013-07-05,2015.0,,,69.0,51.0,63.0,68.0,56.0,63.0,,,,,,,,56,49,37,66,48,68,66,53,63,66,73,66,79,59,74,58,71,72,54,50,70,61,58,67,47,,58,58,54,7,14,6,14,14,Bayern Munich,Joshua Kimmich,20,Germany,Defensive Midfield,DM,75000000.0,VfB Stuttgart,Germany,8500000.0,in,summer,Ger Bundesliga,2015,False,
212622,https://sofifa.com/player/212622/joshua-kimmich/150002,J. Kimmich,Joshua Kimmich,19,1995-02-08,176,70,Germany,RB Leipzig,German 2. Bundesliga,2.0,63,78,250000,3000,CM,Right,1,3,3,Medium/Medium,Normal,No,,,LCM,17.0,,2013-07-05,2015.0,,,69.0,51.0,63.0,68.0,56.0,63.0,,,,,,,,56,49,37,66,48,68,66,53,63,66,73,66,79,59,74,58,71,72,54,50,70,61,58,67,47,,58,58,54,7,14,6,14,14,VfB Stuttgart,Joshua Kimmich,20,Germany,Defensive Midfield,DM,75000000.0,RB Leipzig,Germany,1500000.0,in,summer,Ger Bundesliga,2015,False,
220633,https://sofifa.com/player/220633/demarai-gray/150002,D. Gray,Demarai Gray,18,1996-06-28,178,66,England,Birmingham City,English League Championship,2.0,63,78,240000,2000,"LW, RW, LM",Right,1,3,3,Medium/Low,Lean,No,,,SUB,33.0,,2013-10-01,2016.0,,,85.0,57.0,51.0,69.0,23.0,45.0,,,,,,,Speed Dribbler (AI),50,60,35,52,40,69,46,41,51,66,86,85,85,56,73,55,55,67,38,62,32,22,49,52,45,,20,21,25,5,10,10,12,9,Leicester City,Demarai Gray,19,Jamaica,Left Winger,LW,12000000.0,Birmingham,England,5100000.0,in,winter,Premier League,2015,False,
205556,https://sofifa.com/player/205556/luka-krajnc/150002,L. Krajnc,Luka Krajnc,19,1994-09-19,187,86,Slovenia,Cesena,Italian Serie A,1.0,63,75,210000,3000,CB,Left,1,2,2,Medium/Medium,Normal,No,,,RES,15.0,Genoa,,2015.0,,,65.0,35.0,41.0,44.0,66.0,65.0,,,,,,,,27,34,64,53,27,39,35,30,49,44,66,65,57,47,62,43,70,65,66,29,63,61,32,31,48,,64,71,68,7,8,10,14,9,Genoa CFC,Luka Krajnc,20,Slovenia,Centre-Back,CB,,Cesena,Italy,5000000.0,in,summer,Serie A,2015,False,
213905,https://sofifa.com/player/213905/sam-gallagher/150002,S. Gallagher,Sam Gallagher,18,1995-09-15,193,75,England,Southampton,English Premier League,1.0,63,75,275000,2000,ST,Right,1,2,2,Medium/Medium,Normal,No,,,RES,40.0,,2012-09-01,2018.0,,,65.0,62.0,43.0,59.0,31.0,68.0,,,,,,,,30,66,67,53,54,59,42,29,32,62,64,65,59,54,46,69,61,63,76,51,57,25,61,50,60,,29,27,28,11,10,15,12,7,Southampton FC,Sam Gallagher,20,England,Centre-Forward,CF,2800000.0,MK Dons,England,2800000.0,in,winter,Premier League,2015,True,end of loan
198999,https://sofifa.com/player/198999/sam-gallagher/150002,S. Gallagher,Sam Gallagher,23,1991-05-05,181,81,Australia,Newcastle Jets,Australian Hyundai A-League,1.0,55,59,80000,2000,"CB, LB",Left,1,3,2,Medium/Medium,Normal,No,,,SUB,12.0,,2014-07-17,2015.0,,,58.0,35.0,47.0,46.0,54.0,69.0,,,,,,,,55,30,58,45,27,45,40,32,54,42,50,64,58,42,61,48,67,73,71,35,58,56,33,43,45,,52,55,53,13,6,5,11,15,Southampton FC,Sam Gallagher,20,England,Centre-Forward,CF,2800000.0,MK Dons,England,2800000.0,in,winter,Premier League,2015,True,end of loan
221890,https://sofifa.com/player/221890/jay-fulton/150002,J. Fulton,Jay Fulton,20,1994-04-04,178,68,England,Swansea City,English Premier League,1.0,63,74,300000,4000,CAM,Right,1,3,2,Medium/Medium,Lean,No,,,RES,56.0,,2014-01-31,2018.0,,,71.0,54.0,61.0,64.0,38.0,63.0,,,,,,,,53,51,59,68,44,60,48,32,64,66,72,71,78,56,64,66,57,66,64,49,56,22,62,63,50,,38,41,43,10,10,7,10,6,Swansea City,Jay Fulton,21,Scotland,Central Midfield,CM,1200000.0,Oldham Athletic,England,1200000.0,in,winter,Premier League,2015,True,end of loan
210313,https://sofifa.com/player/210313/thomas-murg/150002,T. Murg,Thomas Murg,19,1994-11-14,173,70,Austria,SV Ried,Austrian Football Bundesliga,1.0,63,73,250000,3000,"LM, RM, CF, LW",Left,1,3,2,Medium/Medium,Normal,No,,,SUB,10.0,,2014-07-01,2018.0,,,81.0,57.0,59.0,73.0,28.0,45.0,,,,,,,,55,55,33,58,63,74,66,62,56,72,83,80,81,49,80,60,77,50,44,60,34,21,52,65,58,,28,30,26,13,11,11,13,5,Rapid Vienna,Thomas Murg,21,Austria,Right Winger,RW,1000000.0,SV Ried,Austria,1000000.0,in,winter,Austria Bundesliga,2015,False,
213414,https://sofifa.com/player/213414/william-troost-ekong/150002,W. Troost-Ekong,William Troost-Ekong,20,1993-09-01,191,82,Netherlands,FC Dordrecht,Holland Eredivisie,1.0,63,73,230000,2000,CB,Right,1,3,2,Medium/Medium,Normal,No,,,RCB,4.0,FC Groningen,,2015.0,,,68.0,26.0,39.0,35.0,62.0,75.0,,,,,,,Power Header,29,22,69,49,25,23,24,25,50,47,63,72,40,49,60,35,70,63,85,22,65,58,29,32,39,,62,64,60,5,14,9,8,6,FC Groningen,William Troost-Ekong,21,Nigeria,Centre-Back,CB,2500000.0,FC Dordrecht,Netherlands,2500000.0,in,summer,Eredivisie,2015,True,end of loan
213414,https://sofifa.com/player/213414/william-troost-ekong/150002,W. Troost-Ekong,William Troost-Ekong,20,1993-09-01,191,82,Netherlands,FC Dordrecht,Holland Eredivisie,1.0,63,73,230000,2000,CB,Right,1,3,2,Medium/Medium,Normal,No,,,RCB,4.0,FC Groningen,,2015.0,,,68.0,26.0,39.0,35.0,62.0,75.0,,,,,,,Power Header,29,22,69,49,25,23,24,25,50,47,63,72,40,49,60,35,70,63,85,22,65,58,29,32,39,,62,64,60,5,14,9,8,6,KAA Gent,William Troost-Ekong,21,Nigeria,Centre-Back,CB,2500000.0,FC Groningen,Netherlands,2500000.0,in,summer,Jupiler Pro League,2015,False,
223697,https://sofifa.com/player/223697/robin-gosens/150002,R. Gosens,Robin Gosens,19,1994-07-05,183,76,Germany,FC Dordrecht,Holland Eredivisie,1.0,63,73,250000,2000,"CM, LB",Left,1,3,2,Medium/High,Normal,No,,,LCM,8.0,Vitesse,,2015.0,,,66.0,48.0,60.0,61.0,59.0,68.0,,,,,,,Early Crosser,42,32,56,65,39,58,67,65,67,66,66,66,64,60,62,70,63,74,65,64,68,62,53,60,51,,53,61,63,6,15,14,15,9,Heracles Almelo,Robin Gosens,20,Germany,Left Midfield,LM,15000000.0,Vitesse U21,Netherlands,15000000.0,in,summer,Eredivisie,2015,False,
202884,https://sofifa.com/player/202884/leonardo-spinazzola/150002,L. Spinazzola,Leonardo Spinazzola,21,1993-03-25,186,75,Italy,Atalanta,Italian Serie A,1.0,63,72,275000,4000,"LM, RM",Right,1,4,3,High/Low,Lean,No,,,RES,25.0,,2010-07-01,2015.0,,,78.0,62.0,58.0,68.0,30.0,63.0,,,,,,,"Long Shot Taker (AI), Technical Dribbler (AI)",59,62,61,62,58,68,67,40,57,68,76,79,75,53,61,59,73,63,70,65,45,35,62,53,58,,25,22,25,10,12,11,14,13,Juventus FC,Leonardo Spinazzola,22,Italy,Left-Back,LB,10000000.0,Vicenza,Italy,10000000.0,in,summer,Serie A,2015,True,end of loan
207650,https://sofifa.com/player/207650/emil-krafth/150002,E. Krafth,Emil Krafth,19,1994-08-02,181,79,Sweden,Helsingborgs IF,Swedish Allsvenskan,1.0,63,72,210000,4000,RB,Right,1,3,2,High/Medium,Normal,No,,,RB,15.0,,2012-01-01,2016.0,,,79.0,44.0,60.0,63.0,56.0,67.0,,,,,,,Long Throw-in,63,34,49,63,45,61,63,51,59,64,75,82,70,65,70,60,61,80,62,49,64,60,48,55,35,,51,59,64,7,12,14,13,6,Bologna FC 1909,Emil Krafth,21,Sweden,Right-Back,RB,3000000.0,Helsingborgs IF,Sweden,3000000.0,in,summer,Serie A,2015,False,
216289,https://sofifa.com/player/216289/mark-diemers/150002,M. Diemers,Mark Diemers,20,1993-10-11,175,70,Netherlands,FC Utrecht,Holland Eredivisie,1.0,63,70,275000,3000,CM,Right,1,4,2,Medium/Medium,Normal,No,,,SUB,15.0,,2012-07-01,2016.0,,,64.0,59.0,64.0,65.0,56.0,56.0,,,,,,,,60,59,51,68,52,64,53,48,67,66,65,64,62,62,75,62,59,58,52,57,64,56,63,65,58,,58,56,55,9,11,12,10,9,De Graafschap Doetinchem,Mark Diemers,22,Netherlands,Attacking Midfield,AM,1200000.0,FC Utrecht,Netherlands,1200000.0,in,winter,Eredivisie,2015,True,free loan
193177,https://sofifa.com/player/193177/adama-traore/150002,A. Traoré,Adama Traoré,24,1990-02-03,178,73,Ivory Coast,Vitória Guimarães,Portuguese Liga ZON SAGRES,1.0,63,69,300000,4000,LB,Left,1,2,2,High/Medium,Lean,No,,,LB,32.0,,2014-07-01,2015.0,,,86.0,57.0,62.0,63.0,63.0,66.0,,,,,,,"Avoids Using Weaker Foot, Speed Dribbler (AI)",69,51,52,65,58,61,64,33,62,67,87,85,73,45,62,65,81,70,68,61,50,65,65,58,52,,64,66,62,10,14,5,10,11,AS Monaco,Adama Traoré,20,Mali,Attacking Midfield,AM,3000000.0,LOSC Lille,France,14000000.0,in,summer,Ligue 1,2015,False,
193177,https://sofifa.com/player/193177/adama-traore/150002,A. Traoré,Adama Traoré,24,1990-02-03,178,73,Ivory Coast,Vitória Guimarães,Portuguese Liga ZON SAGRES,1.0,63,69,300000,4000,LB,Left,1,2,2,High/Medium,Lean,No,,,LB,32.0,,2014-07-01,2015.0,,,86.0,57.0,62.0,63.0,63.0,66.0,,,,,,,"Avoids Using Weaker Foot, Speed Dribbler (AI)",69,51,52,65,58,61,64,33,62,67,87,85,73,45,62,65,81,70,68,61,50,65,65,58,52,,64,66,62,10,14,5,10,11,Aston Villa,Adama Traoré,19,Spain,Right Winger,RW,10000000.0,Barcelona B,Spain,10000000.0,in,summer,Premier League,2015,False,
213313,https://sofifa.com/player/213313/remi-walter/150002,R. Walter,Rémi Walter,19,1995-04-26,174,72,France,AS Nancy Lorraine,French Ligue 2,2.0,62,76,250000,3000,CM,Left,1,3,3,Medium/Medium,Normal,No,,,SUB,8.0,,2013-01-01,2020.0,,,68.0,54.0,63.0,64.0,58.0,63.0,,,,,,,,57,53,44,69,47,59,55,49,62,65,66,69,78,61,75,61,60,72,60,52,61,58,47,67,53,,58,62,59,13,6,11,7,15,OGC Nice,Rémi Walter,20,France,Central Midfield,CM,1800000.0,AS Nancy,France,1000000.0,in,winter,Ligue 1,2015,False,
223524,https://sofifa.com/player/223524/edoardo-goldaniga/150002,E. Goldaniga,Edoardo Goldaniga,20,1993-11-02,193,80,Italy,Perugia,Italian Serie B,2.0,62,76,230000,3000,CB,Right,1,4,2,Medium/High,Normal,No,,,RCB,6.0,,2014-07-02,2018.0,,,59.0,26.0,29.0,48.0,60.0,71.0,,,,,,,,26,25,62,36,21,47,25,20,24,50,52,65,45,57,34,36,81,56,81,21,63,58,22,26,23,,58,64,59,8,11,6,14,14,US Palermo,Edoardo Goldaniga,21,Italy,Centre-Back,CB,,Juventus,Italy,1500000.0,in,summer,Serie A,2015,False,
220925,https://sofifa.com/player/220925/alessandro-schopf/150002,A. Schöpf,Alessandro Schöpf,20,1994-02-07,178,75,Austria,1. FC Nürnberg,German 2. Bundesliga,2.0,62,75,300000,4000,"CAM, CM",Right,1,4,2,Medium/Medium,Lean,No,,,RCM,28.0,,2014-07-07,2017.0,,,70.0,51.0,62.0,67.0,29.0,48.0,,,,,,,,50,50,47,66,58,66,62,59,62,64,74,67,87,55,69,55,52,52,50,46,36,28,50,66,60,,25,28,23,12,5,12,10,9,FC Schalke 04,Alessandro Schöpf,21,Austria,Attacking Midfield,AM,1800000.0,1.FC Nuremberg,Germany,5000000.0,in,winter,Ger Bundesliga,2015,False,
201939,https://sofifa.com/player/201939/cristiano-piccini/150002,C. Piccini,Cristiano Piccini,21,1992-09-26,183,77,Italy,Real Betis,Spanish Segunda División,2.0,62,74,230000,4000,"RB, RM",Right,1,2,2,High/Medium,Lean,No,,,SUB,12.0,,2011-08-01,2019.0,,,67.0,26.0,49.0,57.0,64.0,66.0,,,,,,,,63,25,59,55,26,57,28,36,45,57,69,66,65,54,52,20,55,68,73,25,49,63,54,37,26,,64,64,66,7,8,4,6,10,Real Betis Balompié,Cristiano Piccini,22,Italy,Centre-Back,CB,,Fiorentina,Italy,1500000.0,in,summer,Laliga,2015,False,
208424,https://sofifa.com/player/208424/matteo-ricci/150002,M. Ricci,Matteo Ricci,20,1994-05-27,172,68,Italy,Carpi,Italian Serie B,2.0,62,74,300000,2000,"CAM, LW",Right,1,2,3,Medium/Low,Lean,No,,,SUB,25.0,,2011-07-01,2016.0,,,73.0,48.0,61.0,62.0,31.0,53.0,,,,,,,Playmaker (AI),58,41,38,64,41,60,49,54,60,62,74,72,66,61,76,55,59,68,49,51,43,33,68,66,60,,33,27,27,14,7,14,8,7,AS Roma,Matteo Ricci,21,Italy,Defensive Midfield,DM,1600000.0,Pistoiese,Italy,1600000.0,in,summer,Serie A,2015,True,end of loan
206075,https://sofifa.com/player/206075/sam-johnstone/150002,S. Johnstone,Sam Johnstone,21,1993-03-25,194,86,England,Manchester United,English Premier League,1.0,62,72,240000,6000,GK,Right,1,2,1,Medium/Medium,Normal,No,,,RES,50.0,,2011-07-01,2017.0,,,,,,,,,68.0,54.0,52.0,71.0,35.0,58.0,,25,25,25,26,25,25,25,25,34,25,33,36,37,53,27,23,45,21,60,25,23,25,25,25,41,,25,25,25,68,54,52,58,71,Manchester United,Sam Johnstone,22,England,Goalkeeper,GK,10000000.0,Preston,England,10000000.0,in,winter,Premier League,2015,True,end of loan
211748,https://sofifa.com/player/211748/kerem-demirbay/150002,K. Demirbay,Kerem Demirbay,20,1993-07-03,185,80,Turkey,1. FC Kaiserslautern,German 2. Bundesliga,2.0,62,71,275000,3000,CM,Left,1,3,3,Medium/Medium,Lean,No,,,SUB,5.0,Hamburger SV,,2015.0,,,55.0,50.0,63.0,69.0,47.0,58.0,,,,,,,,48,45,40,70,40,70,58,65,65,71,55,55,68,66,59,63,53,54,64,51,49,47,54,65,45,,44,52,46,13,14,10,13,13,Hamburger SV,Kerem Demirbay,21,Germany,Central Midfield,CM,6000000.0,1.FC K'lautern,Germany,6000000.0,in,summer,Ger Bundesliga,2015,True,end of loan
216774,https://sofifa.com/player/216774/wesley-hoedt/150002,W. Hoedt,Wesley Hoedt,20,1994-03-06,192,82,Netherlands,AZ Alkmaar,Holland Eredivisie,1.0,62,70,230000,3000,CB,Left,1,3,2,Medium/Medium,Lean,No,,,SUB,14.0,,2012-12-01,2015.0,,,53.0,35.0,49.0,55.0,61.0,64.0,,,,,,,,45,29,54,61,26,54,30,35,62,62,54,53,43,55,47,47,66,41,76,39,62,62,23,32,36,,59,64,59,14,9,12,7,10,SS Lazio,Wesley Hoedt,21,Netherlands,Centre-Back,CB,2000000.0,AZ Alkmaar,Netherlands,2000000.0,in,summer,Serie A,2015,False,
220131,https://sofifa.com/player/220131/mbaye-diagne/150002,M. Diagne,Mbaye Diagne,22,1991-10-28,191,82,Senegal,Al Shabab,Saudi Abdul L. Jameel League,1.0,62,70,300000,6000,ST,Right,1,3,2,Medium/Low,Lean,No,,#Strength,SUB,19.0,,2013-08-31,2021.0,,,55.0,63.0,43.0,52.0,32.0,74.0,,,,,,,,32,68,78,48,55,49,42,31,32,61,55,55,44,54,33,64,54,62,90,53,52,25,61,57,62,,30,24,28,6,9,9,9,7,Juventus FC,Mbaye Diagne,23,Senegal,Centre-Forward,CF,2000000.0,KVC Westerlo,Belgium,2000000.0,in,summer,Serie A,2015,True,end of loan
